epoch,train_loss,val_loss
1,0.7956980862802836,0.6484076327085495
2,0.4841573097259333,0.3835593092441559
3,0.33735348263182824,0.2854680898785591
4,0.2682417017595296,0.3036408032476902
5,0.21425972136507607,0.20401497706770896
6,0.1809236782046805,0.21618216052651407
7,0.16038137927072207,0.16944777280092238
8,0.13492976238312654,0.13030595138669013
9,0.12569156211435584,0.17553481295704843
10,0.11586867900756138,0.14083307676017284
11,0.10320794311197402,0.11770950265228748
12,0.08985555231860796,0.0923218770697713
13,0.08673183473860417,0.09072836942970752
14,0.07928031413114955,0.09150888070464135
15,0.075667665626314,0.09149505645036697
16,0.0717657353900136,0.08842483080923558
17,0.06697293828396199,0.09218149475753307
18,0.063932051355605,0.07448832001537084
19,0.060475658855726776,0.07637508653104305
20,0.05512851839983842,0.08505070738494397
21,0.05534792862595602,0.0695363300666213
22,0.05189720445802903,0.07252100542187691
23,0.050187629677171,0.06962080422788858
24,0.04975340399864811,0.062143125906586646
25,0.047414068139220715,0.06860156327486039
26,0.045101830962874234,0.0770598092675209
27,0.04491352242526233,0.06572455864399672
28,0.0427020364918157,0.060968657322227955
29,0.0417667240720545,0.05519179679453373
30,0.03950469036234457,0.05934774395078421
31,0.038327320998817575,0.05391163010150194
32,0.038702454687797136,0.06271792449057102
33,0.03878856180466106,0.05476994253695011
34,0.0356266239934433,0.07038824364542962
35,0.034271575352539024,0.0525507140532136
36,0.03418625999808101,0.04828321617096663
37,0.03398253543914523,0.053136956170201304
38,0.0336217624974493,0.05153138261288404
39,0.032578418755331226,0.051094118263572456
40,0.03220428252270175,0.05307285001501441
41,0.03037767647025126,0.056680030822753906
42,0.03088992651117564,0.049397926852107046
43,0.029884266087870925,0.05124628964811564
44,0.02867377422381416,0.0514711937494576
45,0.029336886636768023,0.05450653500854969
46,0.028427931146084103,0.05297537840902805
47,0.027391908795641927,0.051469395104795694
48,0.026931818110651137,0.050237262006849054
