feature_set,feature,importance
tabular_plus_raw_source,residential_road_count_250m,0.0028294412923245455
tabular_plus_raw_source,vehicle_resuspension_x_road_gray_dry_mean,0.0027949862064476807
tabular_plus_raw_source,road_mean_brightness_min,0.0027861822668249566
tabular_plus_raw_source,vehicle_resuspension_x_road_brown_mean,0.002687401576080529
tabular_plus_raw_source,osm_minor_road_intensity_250m,0.002600963662022209
tabular_plus_raw_source,vehicle_resuspension_x_haze_flatness_proxy,0.00259894473958565
tabular_plus_raw_source,vehicle_resuspension_x_contrast_std,0.0024961620787144435
tabular_plus_raw_source,idd_bus_count_max,0.0024828775588783005
tabular_plus_raw_source,vehicle_resuspension_x_laplacian_std,0.0024813319292339795
tabular_plus_raw_source,idd_resuspension_vehicle_proxy_initial_sum,0.0024699971355475812
tabular_plus_raw_source,road_laplacian_std_min,0.002469026884453686
tabular_plus_raw_source,road_mean_brightness_max,0.0024509196734011887
tabular_plus_raw_source,road_brown_pixel_ratio_min,0.002414040564364698
tabular_plus_raw_source,road_mean_brightness_mean,0.002363372268797692
tabular_plus_raw_source,road_laplacian_std_max,0.0023519952212362402
tabular_plus_raw_source,occlusion_adjusted_road_area_m2_est_conservative,0.002338933604658891
tabular_plus_raw_source,road_haze_flatness_proxy_min,0.0022362293415028258
tabular_plus_raw_source,osm_latitude_rounded,0.0022275463282885946
tabular_plus_raw_source,idd_motorcycle_count_mean,0.002212370319449956
tabular_plus_raw_source,road_shadow_ratio_mean,0.0021631810561572214
tabular_plus_raw_source,vehicle_resuspension_x_gray_dry_pixel_ratio,0.0021180066936756143
tabular_plus_raw_source,vehicle_occlusion_fraction_conservative,0.0020934589518439967
tabular_plus_raw_source,road_area_ratio_std,0.0020916335848994464
tabular_plus_raw_source,idd_motorcycle_count_sum,0.0020216103619457512
tabular_plus_raw_source,industrial_count_250m,0.001994862671206368
tabular_plus_raw_source,road_area_m2_occlusion_adjusted_conservative_v1,0.0019884205106634597
tabular_plus_raw_source,road_brown_x_texture,0.0019677330979125207
tabular_plus_raw_source,road_shadow_ratio_std,0.0019509388002034774
tabular_plus_raw_source,road_gray_dry_pixel_ratio_max,0.0017901684349768238
tabular_plus_raw_source,vehicle_occluded_road_area_m2_est_conservative,0.0017886290723859218
tabular_plus_raw_source,road_haze_flatness_proxy_std,0.001778051730329719
tabular_plus_raw_source,road_contrast_std_min,0.0017753545598157452
tabular_plus_raw_source,road_haze_flatness_proxy_mean,0.0017688513949426392
tabular_plus_raw_source,road_contrast_std_mean,0.0017429190572659568
tabular_plus_raw_source,road_area_vehicle_occlusion_fraction_v1,0.0017107627684143385
tabular_plus_raw_source,road_shadow_ratio_max,0.0016963316347821012
tabular_plus_raw_source,road_shadow_ratio_min,0.0016784396790305212
tabular_plus_raw_source,road_brown_pixel_ratio_std,0.0015919769370520832
tabular_plus_raw_source,road_area_m2_vehicle_occluded_conservative_v1,0.0015505224047573567
tabular_plus_raw_source,road_area_occlusion_added_ratio_vs_visible,0.0014775728364696081
tabular_plus_raw_source,road_haze_flatness_proxy_max,0.0013863032642742893
tabular_plus_raw_source,road_laplacian_std_mean,0.0012987262018777541
tabular_plus_raw_source,idd_bicycle_count_max,0.0012745949461908648
tabular_plus_raw_source,idd_bicycle_count_mean,0.0010955492289051036
tabular_plus_raw_source,idd_bicycle_count_sum,0.0010837803511722379
tabular_plus_raw_source,road_mean_brightness_std,0.0009714694077317009
tabular_plus_raw_source,road_brown_pixel_ratio_max,0.0008271493975372367
tabular_plus_raw_source,hour,0.0006360466507978777
tabular_plus_raw_source,road_glare_ratio_std,0.0005383498377374191
tabular_plus_raw_source,road_glare_ratio_max,0.0005138437208395639
tabular_plus_raw_source,road_glare_ratio_min,0.00043222625884711596
tabular_plus_raw_source,road_glare_ratio_mean,0.0004259994694501596
tabular_plus_raw_source,hour_cos,0.00026349915837291476
tabular_plus_raw_source,hour_sin,0.00021426644154669774
tabular_plus_raw_source,road_all_2_lenses_available,0.00017122278157523344
tabular_plus_raw_source,road_lens_count,8.862954250327284e-05
tabular_plus_raw_source,vehicle_frame_count,7.184963773314427e-05
tabular_plus_raw_source,vehicle_lens_count,4.1455269519247695e-05
tabular_plus_raw_source,road_frame_count,3.710147481092592e-05
tabular_plus_raw_source,road_features_available,3.3793806476240756e-05
tabular_plus_raw_source,vehicle_features_available,3.0485093817365393e-05
tabular_plus_raw_source,vehicle_all_3_lenses_available,1.9944287681952768e-05
tabular_plus_raw_source,osm_features_available,0.0
tabular_plus_raw_source,motorway_count_250m,0.0
tabular_plus_raw_source,osm_error,0.0
tabular_plus_raw_source,trunk_road_count_250m,0.0
tabular_plus_raw_source,service_road_count_250m,0.0
tabular_plus_raw_source,unclassified_road_count_250m,0.0
tabular_plus_raw_and_engineered_source,value.co_ppb,0.22882481817403702
tabular_plus_raw_and_engineered_source,value.so2_ppb,0.11047020600223709
tabular_plus_raw_and_engineered_source,osm_longitude_rounded,0.024904348653443546
tabular_plus_raw_and_engineered_source,road_gray_dry_pixel_ratio_std,0.022478423006489674
tabular_plus_raw_and_engineered_source,idd_auto_rickshaw_count_sum,0.021436066832585133
tabular_plus_raw_and_engineered_source,eng_auto_count,0.019317671399617785
tabular_plus_raw_and_engineered_source,road_mean_saturation_std,0.018927935383741577
tabular_plus_raw_and_engineered_source,idd_auto_rickshaw_count_mean,0.01780957501711487
tabular_plus_raw_and_engineered_source,idd_auto_rickshaw_count_max,0.01684869868254538
tabular_plus_raw_and_engineered_source,minute_sin,0.01556677835982374
tabular_plus_raw_and_engineered_source,road_mean_saturation_max,0.013288868394778728
tabular_plus_raw_and_engineered_source,minute_cos,0.012367019735887025
tabular_plus_raw_and_engineered_source,osm_commercial_retail_intensity_250m,0.011536377058826899
tabular_plus_raw_and_engineered_source,road_mean_saturation_mean,0.00980090391601271
tabular_plus_raw_and_engineered_source,value.no2_ppb,0.009197804082480344
tabular_plus_raw_and_engineered_source,rh,0.008937744234946646
tabular_plus_raw_and_engineered_source,osm_human_activity_intensity_250m,0.008490540822389104
tabular_plus_raw_and_engineered_source,idd_motor_vehicle_count_sum,0.00820244758551722
tabular_plus_raw_and_engineered_source,vehicle_resuspension_x_dry_air,0.007820970924897697
tabular_plus_raw_and_engineered_source,idd_motor_vehicle_count_mean,0.007270939295149004
tabular_plus_raw_and_engineered_source,eng_auto_ratio,0.007138880466830471
tabular_plus_raw_and_engineered_source,idd_truck_count_max,0.006983002366763593
tabular_plus_raw_and_engineered_source,road_gray_dry_pixel_ratio_min,0.006980067963568638
tabular_plus_raw_and_engineered_source,minute,0.00682052639273244
tabular_plus_raw_and_engineered_source,road_mean_saturation_min,0.006763949484940086
tabular_plus_raw_and_engineered_source,eng_heavy_x_road_dust,0.006586348725325537
tabular_plus_raw_and_engineered_source,idd_car_count_sum,0.006301376896709281
tabular_plus_raw_and_engineered_source,idd_car_count_mean,0.0061950228509858015
tabular_plus_raw_and_engineered_source,idd_car_count_max,0.006104430675935332
tabular_plus_raw_and_engineered_source,total_road_length_250m,0.006094372813843531
tabular_plus_raw_and_engineered_source,eng_traffic_mix_index,0.005904118304721406
tabular_plus_raw_and_engineered_source,vehicle_exhaust_x_dry_air,0.005854550203641279
tabular_plus_raw_and_engineered_source,vehicle_max_offset_sec,0.005681044228578628
tabular_plus_raw_and_engineered_source,eng_heavy_traffic_score,0.00561459160293256
tabular_plus_raw_and_engineered_source,bus_stop_count_250m,0.005454567389869439
tabular_plus_raw_and_engineered_source,osm_industrial_construction_intensity_250m,0.0054503230254226084
tabular_plus_raw_and_engineered_source,eng_car_count,0.0054287043979341
tabular_plus_raw_and_engineered_source,primary_road_count_250m,0.005303223950218862
tabular_plus_raw_and_engineered_source,exhaust_x_osm_human_activity_intensity,0.005295325783646075
tabular_plus_raw_and_engineered_source,road_area_m2_depth_est_visible_v1,0.005250726736521044
tabular_plus_raw_and_engineered_source,vehicle_min_offset_sec,0.005016712115404632
tabular_plus_raw_and_engineered_source,visible_road_area_m2_depth_est,0.004887583508333266
tabular_plus_raw_and_engineered_source,idd_truck_count_sum,0.004808215445916259
tabular_plus_raw_and_engineered_source,eng_rh_x_vehicle,0.004676115909828959
tabular_plus_raw_and_engineered_source,vehicle_resuspension_x_area_ratio,0.004638784924408495
tabular_plus_raw_and_engineered_source,idd_truck_count_mean,0.0046263568120143254
tabular_plus_raw_and_engineered_source,resuspension_x_osm_major_road_intensity,0.004389813470298848
tabular_plus_raw_and_engineered_source,eng_heavy_vehicle_ratio,0.004325983793115825
tabular_plus_raw_and_engineered_source,tertiary_road_count_250m,0.004312931465207378
tabular_plus_raw_and_engineered_source,idd_resuspension_vehicle_proxy_initial_max,0.00428246157270507
tabular_plus_raw_and_engineered_source,road_segment_count_250m,0.004274065604828079
tabular_plus_raw_and_engineered_source,road_gray_dry_x_texture,0.004265479210307886
tabular_plus_raw_and_engineered_source,road_area_ratio_mean,0.004018297724302003
tabular_plus_raw_and_engineered_source,road_contrast_std_std,0.003925474711754579
tabular_plus_raw_and_engineered_source,idd_bus_count_sum,0.0038853141278685846
tabular_plus_raw_and_engineered_source,eng_temp_x_vehicle,0.003736291729786776
tabular_plus_raw_and_engineered_source,idd_bus_count_mean,0.003729926871380494
tabular_plus_raw_and_engineered_source,eng_road_area_ratio,0.003643376488669324
tabular_plus_raw_and_engineered_source,osm_avg_road_segment_length_250m,0.0036216897185442675
tabular_plus_raw_and_engineered_source,idd_resuspension_vehicle_proxy_initial_mean,0.003614867532707449
tabular_plus_raw_and_engineered_source,eng_total_vehicle_count,0.003603698949056361
tabular_plus_raw_and_engineered_source,road_laplacian_std_std,0.0035306073871587823
tabular_plus_raw_and_engineered_source,osm_major_road_fraction_250m,0.0034562011018892938
tabular_plus_raw_and_engineered_source,value.o3_ppb_compensated,0.00344076055949696
tabular_plus_raw_and_engineered_source,eng_road_gray_dry_exposure,0.0034087772179196845
tabular_plus_raw_and_engineered_source,secondary_road_count_250m,0.003402119173398694
tabular_plus_raw_and_engineered_source,road_contrast_std_max,0.003348364292524354
tabular_plus_raw_and_engineered_source,vehicle_resuspension_x_road_brown_mean,0.003339021190897807
tabular_plus_raw_and_engineered_source,road_gray_dry_pixel_ratio_mean,0.0032838208862318394
tabular_plus_raw_and_engineered_source,eng_saturation_corrected_brown,0.0032807801648742662
tabular_plus_raw_and_engineered_source,idd_vehicle_box_area_ratio_mean,0.0032741289850077016
tabular_plus_raw_and_engineered_source,idd_vehicle_box_area_ratio_max,0.00323644377035152
tabular_plus_raw_and_engineered_source,idd_unknown_vehicle_count_sum,0.0031985843555750342
tabular_plus_raw_and_engineered_source,idd_total_vehicle_count_sum,0.003111093718890551
tabular_plus_raw_and_engineered_source,road_area_ratio_max,0.00310450087278522
tabular_plus_raw_and_engineered_source,road_area_ratio_min,0.00307616839034353
tabular_plus_raw_and_engineered_source,osm_major_road_intensity_250m,0.0030202348368128335
tabular_plus_raw_and_engineered_source,eng_traffic_x_road_dust,0.002994447440284483
tabular_plus_raw_and_engineered_source,idd_heavy_vehicle_count_max,0.002991657939547577
tabular_plus_raw_and_engineered_source,eng_visible_road_quality,0.0029829386508868736
tabular_plus_raw_and_engineered_source,idd_unknown_vehicle_count_mean,0.00282570713813037
tabular_plus_raw_and_engineered_source,residential_road_count_250m,0.0028022769902073105
tabular_plus_raw_and_engineered_source,vehicle_count_x_osm_road_length,0.0027712054019758876
tabular_plus_raw_and_engineered_source,idd_unknown_vehicle_count_max,0.0027600130656527566
tabular_plus_raw_and_engineered_source,temp,0.0026150162277785937
tabular_plus_raw_and_engineered_source,eng_brightness_corrected_brown,0.0025420303975137817
tabular_plus_raw_and_engineered_source,eng_car_ratio,0.002467018747226918
tabular_plus_raw_and_engineered_source,vehicle_resuspension_x_contrast_std,0.002449040761126443
tabular_plus_raw_and_engineered_source,road_haze_flatness_proxy_min,0.002447343742837695
tabular_plus_raw_and_engineered_source,road_brown_pixel_ratio_mean,0.002440215189384137
tabular_plus_raw_and_engineered_source,eng_road_brown_ratio,0.0023542968204996093
tabular_plus_raw_and_engineered_source,road_area_m2_occlusion_adjusted_conservative_v1,0.002305553422241791
tabular_plus_raw_and_engineered_source,eng_road_brown_exposure,0.0022661822144004074
tabular_plus_raw_and_engineered_source,osm_minor_road_intensity_250m,0.0022618018549077946
tabular_plus_raw_and_engineered_source,vehicle_resuspension_x_road_gray_dry_mean,0.002252824264713127
tabular_plus_raw_and_engineered_source,idd_heavy_vehicle_count_mean,0.002252799122654103
tabular_plus_raw_and_engineered_source,eng_heavy_vehicle_count,0.002204141089540265
tabular_plus_raw_and_engineered_source,vehicle_occlusion_fraction_conservative,0.002189941340024706
tabular_plus_raw_and_engineered_source,idd_bus_count_max,0.0021897779043378272
tabular_plus_raw_and_engineered_source,eng_temp_x_road_dust,0.0021568071729386727
tabular_plus_raw_and_engineered_source,vehicle_resuspension_x_haze_flatness_proxy,0.002138465286744252
tabular_plus_raw_and_engineered_source,eng_heavy_vehicle_per_road_area,0.0021077142963601683
tabular_plus_raw_and_engineered_source,idd_heavy_vehicle_count_sum,0.0020624276321690883
tabular_plus_raw_and_engineered_source,road_laplacian_std_min,0.0020614747526216284
tabular_plus_raw_and_engineered_source,vehicle_resuspension_x_brown_pixel_ratio,0.0020537975467031285
tabular_plus_raw_and_engineered_source,road_area_ratio_std,0.0020509121601815982
tabular_plus_raw_and_engineered_source,idd_resuspension_vehicle_proxy_initial_sum,0.001986927559526478
tabular_plus_raw_and_engineered_source,road_gray_dry_pixel_ratio_max,0.0019561586039763624
tabular_plus_raw_and_engineered_source,osm_latitude_rounded,0.0019397432416107013
tabular_plus_raw_and_engineered_source,eng_two_wheeler_traffic_score,0.0019166598450209055
tabular_plus_raw_and_engineered_source,vehicle_occluded_road_area_m2_est_conservative,0.0018923183828729489
tabular_plus_raw_and_engineered_source,road_laplacian_std_max,0.001881347438857158
tabular_plus_raw_and_engineered_source,road_haze_flatness_proxy_std,0.0018781941241421225
tabular_plus_raw_and_engineered_source,idd_motorcycle_count_mean,0.0018419900569327913
tabular_plus_raw_and_engineered_source,road_mean_brightness_min,0.0017971968105013182
tabular_plus_raw_and_engineered_source,eng_rh_x_heavy,0.0017653097194535443
tabular_plus_raw_and_engineered_source,road_area_occlusion_added_ratio_vs_visible,0.0017379839115920792
tabular_plus_raw_and_engineered_source,eng_road_shadow_ratio,0.00172794514966275
tabular_plus_raw_and_engineered_source,eng_rh_x_road_dust,0.0017057494874955805
tabular_plus_raw_and_engineered_source,industrial_count_250m,0.0016956430060798388
tabular_plus_raw_and_engineered_source,idd_motorcycle_count_max,0.0016941982668246304
tabular_plus_raw_and_engineered_source,road_brown_pixel_ratio_min,0.0016642156195848421
tabular_plus_raw_and_engineered_source,road_haze_flatness_proxy_mean,0.0016512446488814274
tabular_plus_raw_and_engineered_source,road_area_vehicle_occlusion_fraction_v1,0.0016282131130606172
tabular_plus_raw_and_engineered_source,road_shadow_ratio_mean,0.0015903084681823188
tabular_plus_raw_and_engineered_source,eng_road_gray_dry_ratio,0.0015602588915728799
tabular_plus_raw_and_engineered_source,road_contrast_std_min,0.00155982679497051
tabular_plus_raw_and_engineered_source,vehicle_resuspension_x_laplacian_std,0.0015419310733555275
tabular_plus_raw_and_engineered_source,eng_two_wheeler_x_road_dust,0.00152776340960983
tabular_plus_raw_and_engineered_source,road_shadow_ratio_max,0.0015140163688945516
tabular_plus_raw_and_engineered_source,road_brown_x_texture,0.0014672583498684824
tabular_plus_raw_and_engineered_source,eng_road_texture_score,0.0014454312103358647
tabular_plus_raw_and_engineered_source,road_shadow_ratio_std,0.0014430332887166058
tabular_plus_raw_and_engineered_source,idd_motorcycle_count_sum,0.001442580137481195
tabular_plus_raw_and_engineered_source,occlusion_adjusted_road_area_m2_est_conservative,0.0014296900088353994
tabular_plus_raw_and_engineered_source,vehicle_resuspension_x_gray_dry_pixel_ratio,0.0014067869802519607
tabular_plus_raw_and_engineered_source,road_mean_brightness_max,0.0013551549319426963
tabular_plus_raw_and_engineered_source,road_area_m2_vehicle_occluded_conservative_v1,0.0013497223893873323
tabular_plus_raw_and_engineered_source,road_brown_pixel_ratio_std,0.0013265055181780855
tabular_plus_raw_and_engineered_source,idd_bicycle_count_mean,0.0013222429872012493
tabular_plus_raw_and_engineered_source,road_mean_brightness_mean,0.0012642486061075528
tabular_plus_raw_and_engineered_source,eng_two_wheeler_ratio,0.0012532780233967416
tabular_plus_raw_and_engineered_source,eng_vehicle_per_road_area,0.0012512955441435533
tabular_plus_raw_and_engineered_source,road_contrast_std_mean,0.0012297159019877843
tabular_plus_raw_and_engineered_source,road_mean_brightness_std,0.0012002963118161415
tabular_plus_raw_and_engineered_source,eng_road_dust_score,0.0011929163542367244
tabular_plus_raw_and_engineered_source,idd_motor_vehicle_count_max,0.0011653964654392845
tabular_plus_raw_and_engineered_source,road_shadow_ratio_min,0.0010851166407680568
tabular_plus_raw_and_engineered_source,idd_bicycle_count_max,0.001016146435582703
tabular_plus_raw_and_engineered_source,road_haze_flatness_proxy_max,0.0010137615308033938
tabular_plus_raw_and_engineered_source,eng_two_wheeler_count,0.0009958226410297058
tabular_plus_raw_and_engineered_source,idd_bicycle_count_sum,0.0009835189061240942
tabular_plus_raw_and_engineered_source,road_laplacian_std_mean,0.0009381468919944632
tabular_plus_raw_and_engineered_source,road_glare_ratio_std,0.0006929320442140319
tabular_plus_raw_and_engineered_source,road_brown_pixel_ratio_max,0.0006247948779125379
tabular_plus_raw_and_engineered_source,road_glare_ratio_mean,0.000574759116928995
tabular_plus_raw_and_engineered_source,road_glare_ratio_max,0.00046381405082674944
tabular_plus_raw_and_engineered_source,eng_road_glare_ratio,0.00041511941676299985
tabular_plus_raw_and_engineered_source,hour,0.00039161284834344595
tabular_plus_raw_and_engineered_source,road_glare_ratio_min,0.00029190917938243645
tabular_plus_raw_and_engineered_source,hour_sin,0.0002689364520885141
tabular_plus_raw_and_engineered_source,hour_cos,0.00017586364515492526
tabular_plus_raw_and_engineered_source,road_all_2_lenses_available,0.00011753239269027368
tabular_plus_raw_and_engineered_source,road_features_available,7.045301620891654e-05
tabular_plus_raw_and_engineered_source,road_frame_count,5.746386352967176e-05
tabular_plus_raw_and_engineered_source,road_lens_count,3.709963350960927e-05
tabular_plus_raw_and_engineered_source,vehicle_lens_count,3.4736935660175844e-05
tabular_plus_raw_and_engineered_source,vehicle_all_3_lenses_available,3.0310395011974617e-05
tabular_plus_raw_and_engineered_source,vehicle_features_available,1.5005943666265936e-05
tabular_plus_raw_and_engineered_source,vehicle_frame_count,8.27715198769951e-06
tabular_plus_raw_and_engineered_source,osm_features_available,0.0
tabular_plus_raw_and_engineered_source,service_road_count_250m,0.0
tabular_plus_raw_and_engineered_source,motorway_count_250m,0.0
tabular_plus_raw_and_engineered_source,unclassified_road_count_250m,0.0
tabular_plus_raw_and_engineered_source,eng_person_per_vehicle,0.0
tabular_plus_raw_and_engineered_source,eng_person_count,0.0
tabular_plus_raw_and_engineered_source,osm_error,0.0
tabular_plus_raw_and_engineered_source,trunk_road_count_250m,0.0
