target,R2,RMSE,MAE,split_mode,model,embedding_dim,engineered_dim,input_dim,train_rows,val_rows,test_rows,best_epoch,best_val_loss,model_seed,split_seed
PM2.5,0.9422541260719299,11.17832425574173,5.270160675048828,random,t7_resnet50_yolo_road_tabular_gru_no_pm_inputs,4096,112,4208,18059,3187,5312,80,0.020850617438554764,55,42
PM10,0.9613156318664551,22.650554240942427,10.136578559875488,random,t7_resnet50_yolo_road_tabular_gru_no_pm_inputs,4096,112,4208,18059,3187,5312,80,0.020850617438554764,55,42
aqi,0.9503707885742188,24.398326178500444,11.989590644836426,random,t7_resnet50_yolo_road_tabular_gru_no_pm_inputs,4096,112,4208,18059,3187,5312,80,0.020850617438554764,55,42
Average,0.9513135155042013,19.40906822506153,9.132109959920248,random,t7_resnet50_yolo_road_tabular_gru_no_pm_inputs,4096,112,4208,18059,3187,5312,80,0.020850617438554764,55,42
