epoch,train_loss,val_MAE,val_RMSE,val_R2,val_Pearson,val_Spearman,test_MAE,test_RMSE,test_R2,test_Pearson,test_Spearman
1,0.5632436510731809,35.49153068368761,62.48739082065141,-0.144466990482776,0.3091082715530375,0.41197598925594686,25.02162348537706,39.892303425825475,0.15872346996500164,0.5017814171904704,0.3906113976076121
2,0.14413620781297318,36.696268817807876,61.679516862811205,-0.11506559369823632,0.34673316435177315,0.3435252167928998,27.070989458560327,39.59191445515279,0.171345390268121,0.4853442510961493,0.3060512395320444
3,0.12303673963148076,35.62344587384126,59.8440774471269,-0.049689472645122024,0.3976796145037008,0.38698069943516916,26.635633335167697,38.44970496269247,0.21846835254772512,0.5124170163086774,0.33863042500253693
4,0.1076763677855986,37.048955170899376,62.422609281590894,-0.14209525113114574,0.42344988723433985,0.436784174617044,24.353974496736534,39.813829807218895,0.1620300266019672,0.5974778097836804,0.4756392717471039
5,0.09917362914902696,34.73711266578772,59.3862800533511,-0.03369099528237052,0.3986868736602827,0.41481025610172423,24.083824869338592,36.552663635846905,0.2936847132601548,0.5810871435229752,0.4386760231292794
6,0.09254148831883306,34.86811902354925,59.364139774302146,-0.03292038156925492,0.3995436487250824,0.42022340444090883,26.201134442359695,38.480717369517556,0.21720712300539147,0.503749349856798,0.356976880710798
7,0.08666467253193619,32.34366029806626,55.39679608656569,0.1005277184774156,0.4520598621903815,0.4642697765611551,24.213215722552633,35.657402976443365,0.327859655719821,0.577974100846407,0.4921052254404167
8,0.0827192701514348,32.99197493684598,56.14913932818059,0.0759303717602633,0.41920359157297526,0.43604587518966675,25.95250878628298,37.09277979313134,0.27265692494411986,0.5242730501130468,0.39029922688643437
9,0.07690189640496238,33.55955453866567,57.453601590095836,0.032495472521681945,0.4408039070359189,0.44594590953477703,23.82229921191723,36.8069644807152,0.28382270254873543,0.5670012727108023,0.4805891994747373
10,0.07370614344703628,35.14881015995629,59.88124807270885,-0.050993853410237655,0.426387866145674,0.4295018777995477,25.495288193395147,38.56683603182115,0.21369946960202546,0.5256685163557425,0.3462879654215831
11,0.07030883634720339,32.78928337163396,56.31056222760032,0.07060952735334014,0.4537480407084021,0.45339742906385055,23.824685830279527,36.17910617072796,0.3080476127391303,0.5803287501296555,0.48239001217444294
12,0.0675207259291159,32.503936307552536,55.86669157249841,0.0852037083183168,0.45817497904805593,0.4647322313388881,24.28775873708688,35.872311398296425,0.3197332131290752,0.580403491812972,0.4671610412302221
13,0.06595424974187793,34.3074771033393,58.74120691236823,-0.011356383220203492,0.4593494261400852,0.4674663440616428,23.75494996835919,37.216754068380205,0.26778683860255825,0.5912577271325218,0.45466938701857823
14,0.06390381587502673,32.44218380328937,54.96085496502268,0.11462868151642258,0.45950219564052147,0.4601204723217045,24.968158162474293,35.55784977664757,0.33160756257677637,0.5818383481704538,0.43852112957965
15,0.06218122024456158,35.041992521693565,59.93427340096191,-0.05285600459222595,0.44929740695913256,0.46360024493215773,24.609574881567685,38.91526179897124,0.19942788549040835,0.5489995754510196,0.42014634389374467
16,0.06021740163904113,34.257048819309624,59.010803127421255,-0.02066104538007929,0.47093598362627764,0.47865774337287975,23.633210670230863,37.59035592415889,0.25301235033001035,0.5897270387615292,0.46179815281198744
17,0.058250517404939556,32.0260918456265,55.841926662957235,0.08601456092078175,0.4568585660074487,0.47055824137930946,23.41944545348916,35.36962207674867,0.3386651872892932,0.6034390859086229,0.48120806989473586
18,0.05720867502627855,32.98847196601395,57.44409065287714,0.03281576969785116,0.4826186703356691,0.5014192355300642,23.56386371610579,36.9687819334207,0.2775116831052714,0.58140863505953,0.4725788832796824
19,0.05582922052683451,33.8668839967149,57.396718553977855,0.034410316828470844,0.427305430941405,0.410004830437889,26.028537089098894,37.501905531274055,0.2565235497467544,0.5173366524674514,0.34382885238485733
20,0.0520711580892631,32.999222858339294,57.009581078079044,0.04739207881153018,0.4336638006999225,0.42206765579996364,24.719558450131032,36.471899392779584,0.29680251603912045,0.5649437416855028,0.39553457680452286
21,0.05084250756058079,33.30511169301139,57.88873766650182,0.017784806506184858,0.4552032811660486,0.44629312688997913,24.38341478017329,37.326580649769745,0.26345894248076707,0.5544351289592687,0.41167192992880597
22,0.048866343680206405,34.10641446735105,59.101553626942966,-0.02380273189976201,0.4582039368293427,0.4592961814090379,24.394673803995783,38.22341347817453,0.22764051809090535,0.5538609508270609,0.4229436801517959
23,0.047369147667898515,32.89167791554051,56.213513304443175,0.07381029879530965,0.42643681500798103,0.4095994144706571,25.783311617580644,36.622502485345336,0.29098311144678246,0.5446586003239129,0.3736465860794369
24,0.04632745788417877,31.648630819259544,54.79836053934641,0.11985622856935307,0.4831717291668103,0.5027606358869691,24.20871575033206,35.97999067252977,0.31564311853325955,0.5768873212612512,0.4698849742702732
25,0.044234719341921976,32.030354386211464,55.949623141950276,0.08248574527086161,0.47534740457453506,0.48982584581670097,23.046862582042486,35.54364322206789,0.3321415463134938,0.610978195808989,0.5000399431731245
