cv_fold,epoch,train_loss,val_MAE,val_RMSE,val_R2,val_finite_fraction,val_Pearson,val_Spearman,val_pred_model_min,val_pred_model_max
5,1,0.5971904619989531,34.78332642070952,58.985717357471565,-0.28043492877272014,1.0,0.1480275410975727,0.4874183618361095,1.3751468658447266,5.177335739135742
5,2,0.13195542367063812,35.373837534902115,59.9623511546786,-0.32318658314232906,1.0,0.11012212466710725,0.4189759821198707,1.5385093688964844,5.118039608001709
5,3,0.11083261398357365,35.038137240751595,59.24613509933841,-0.2917659445595051,1.0,0.13793301412393846,0.458597338495433,1.7393572330474854,5.119020462036133
5,4,0.09898982617322885,34.81083854830643,59.51504577455068,-0.3035188795021584,1.0,0.1524394481734802,0.4541527255632214,1.9815611839294434,5.045065879821777
5,5,0.08980624071849197,36.32685207516725,61.02455723279885,-0.37048111632401337,1.0,0.13772235652583542,0.4518205527112716,1.792309284210205,5.052425384521484
5,6,0.08344925210257938,34.0697668899917,58.90500751670658,-0.2769333015475881,1.0,0.16013359818499512,0.45245290966050716,2.118891716003418,5.051961421966553
5,7,0.07771383414067748,33.997031213941064,57.792836083875436,-0.22916955904529268,1.0,0.1423116436691875,0.4039021519144492,2.4032483100891113,5.110123634338379
5,8,0.07505573963459208,34.8237459824183,59.54470525256279,-0.304818427292755,1.0,0.13234939550261873,0.43180057911456654,2.269155979156494,5.038373947143555
5,9,0.06980285934826712,34.76129955355224,58.47550478213491,-0.2583798072279688,1.0,0.15019334429257142,0.42483119669407476,2.1657233238220215,5.094782829284668
5,10,0.06715078068992868,34.980458844927796,58.9464411535891,-0.2787303167979316,1.0,0.1518588978213954,0.44318723007010713,2.239104747772217,5.084558486938477
5,11,0.06434631757452874,34.61970339112344,59.31593771496327,-0.29481160345362256,1.0,0.124406812208486,0.3875898422488261,2.412221670150757,5.048703670501709
5,12,0.06069899674598531,34.301673381907314,59.182040373189174,-0.2889724931815867,1.0,0.14150294457336351,0.3972605157375689,2.398664712905884,5.008487701416016
5,13,0.05826005815482177,32.85844728132701,56.77600230934504,-0.18629691634058743,1.0,0.21531788297330412,0.4626170780094547,2.309213638305664,4.882822513580322
5,14,0.05707123565136313,34.81818806288138,59.27501315213636,-0.29302552972782325,1.0,0.11425613565260886,0.3909751837986302,2.623180866241455,4.9990057945251465
5,15,0.05462520723530477,35.21300872846722,59.84310669387689,-0.3179290914022024,1.0,0.10149893669341939,0.35861463995149506,2.4839863777160645,5.083991527557373
5,16,0.05245116943831636,35.116430649251384,59.97161732566566,-0.3235955671213333,1.0,0.13512922117004894,0.40385887830197437,2.5060863494873047,5.014190196990967
5,17,0.05030529801964572,33.54625750569388,57.88338700694018,-0.2330243494006059,1.0,0.13171647950749854,0.3872107545685514,2.6648974418640137,5.076805591583252
5,18,0.048957798915015456,35.36369786522124,60.34520157981046,-0.34013721173072997,1.0,0.12147933219364838,0.3926361134306459,2.664825916290283,4.990128040313721
5,19,0.04699893352033604,35.42738241697642,60.350971309074474,-0.34039349055101953,1.0,0.10709997595044683,0.3809059265925172,2.7483813762664795,4.971126556396484
5,20,0.04616974284489208,34.493997774303715,59.10090600193215,-0.28544073637537326,1.0,0.11976823961707135,0.38929409970732737,2.8609964847564697,4.992369174957275
5,21,0.04524244975523424,34.130806303880384,59.04884957736401,-0.28317728616809745,1.0,0.1174925368598177,0.34816592989484,2.751659393310547,4.87188196182251
5,22,0.04333187645589912,33.93644311754847,58.567012278429,-0.2623213306132721,1.0,0.11124487848374084,0.3424449156021309,2.9329967498779297,4.908304691314697
5,23,0.04255332303394684,34.67027753468866,59.34492120554698,-0.29607727774073966,1.0,0.11709209185238387,0.3854437663975774,2.968066930770874,5.023691177368164
