epoch,train_loss,val_avg_RMSE,val_avg_R2,test_avg_RMSE,test_avg_R2,val_PM2.5_RMSE,val_PM2.5_R2,test_PM2.5_RMSE,test_PM2.5_R2,test_PM2.5_Spearman,val_PM10_RMSE,val_PM10_R2,test_PM10_RMSE,test_PM10_R2,test_PM10_Spearman,val_AQI_RMSE,val_AQI_R2,test_AQI_RMSE,test_AQI_R2,test_AQI_Spearman
1,0.033327522580077776,72.90678076369359,0.14146339893341064,75.56931479455821,0.20730342467625937,44.93043532567526,0.023045718669891357,41.78341196725083,0.12151306867599487,0.3128454463225469,83.00546209907665,0.2752171754837036,90.32756146035938,0.30971699953079224,0.4986422068499664,90.78444486632884,0.12612730264663696,94.59697095606444,0.19068020582199097,0.4012712338257554
2,0.015435919931189994,67.88222119830564,0.23810962835947672,65.10195849656782,0.3959256410598755,43.71373078094642,0.0752406120300293,37.740265456389544,0.2833000421524048,0.492451976290529,73.32224000196837,0.43445658683776855,73.7471795011511,0.5398733019828796,0.6487210252746962,86.61069281200214,0.20463168621063232,83.8184305321628,0.36460357904434204,0.5537227968373261
3,0.009494297351427691,66.15228567405597,0.2751598159472148,63.642872205574974,0.4201992154121399,42.58280220870055,0.12247097492218018,37.05376590014586,0.3091365694999695,0.5233555398658701,70.10393372299089,0.483013391494751,70.70829918912455,0.5770126581192017,0.6654063759208639,85.7701210904765,0.21999508142471313,83.16655152745453,0.37444841861724854,0.5704484123869086
4,0.006865866158169426,66.8634482146351,0.2604343891143799,63.90981491102766,0.41493237018585205,42.85210445760293,0.1113365888595581,37.24005936467308,0.30217230319976807,0.5378491110545126,70.43135787328681,0.4781728982925415,70.84808172134056,0.57533860206604,0.6907896966281832,87.30688231301556,0.19179368019104004,83.64130364706931,0.36728620529174805,0.5942430921782975
5,0.005492253646588,66.06688307848769,0.2730112870534261,64.75651069829883,0.4022453228632609,42.85211585217015,0.11133605241775513,37.34863821302174,0.29809707403182983,0.5472035957220514,68.76357465416375,0.5025935769081116,71.82629463895864,0.5635309219360352,0.7108048339330708,86.58495872912916,0.20510423183441162,85.09459924291612,0.3451079726219177,0.5994359398205694
6,0.004636290299181305,65.8015436060283,0.27460773785909015,64.60054411820242,0.4003747304280599,43.100739043022074,0.1009942889213562,37.7850736666238,0.2815971374511719,0.547105036211193,67.75131168010698,0.5171303153038025,70.91211343650146,0.5745706558227539,0.7303820278022817,86.55258009495586,0.20569860935211182,85.10444525148202,0.3449563980102539,0.6141437040438839
7,0.00411283683823027,64.26269915074731,0.3046303590138753,63.99993969580853,0.4092019200325012,42.394699513913295,0.13020658493041992,37.601035765321676,0.2885783314704895,0.5489187997052635,65.29763960727256,0.5514720678329468,69.37930026086671,0.5927637815475464,0.7183942510354613,85.09575833105608,0.23221242427825928,85.01948306123721,0.3462636470794678,0.6029949206640809
8,0.003618947376538526,66.52042107519614,0.2613762418429057,65.058775680221,0.386602242787679,43.2781418107773,0.09357845783233643,38.523522263392856,0.25324273109436035,0.5464196915536916,68.78929629787072,0.5022213459014893,70.05632848041817,0.5847770571708679,0.722591198974307,87.4938251169404,0.18832892179489136,86.596476296852,0.32178694009780884,0.5987920985494118
9,0.0032516111880225144,64.809061299466,0.2997457981109619,64.49418134253949,0.3952164053916931,42.05496397712388,0.1440911889076233,38.412305958161866,0.2575482130050659,0.5417965521514015,67.03760168041887,0.5272501111030579,69.23148514336704,0.5944972038269043,0.7383124342211944,85.33461824085522,0.2278960943222046,85.83875292608957,0.33360379934310913,0.5999522750064908
10,0.003145409423869766,64.61498610969977,0.29659950733184814,64.58887428604828,0.39761922756830853,42.644566852428575,0.11992353200912476,37.980878335560185,0.27413225173950195,0.5460279625504847,65.48280353339914,0.5489246845245361,69.69254466045848,0.5890781879425049,0.7343789483542643,85.7175879432716,0.22095030546188354,86.09319986212616,0.3296472430229187,0.595344416490681
11,0.002817881287922057,63.43005874047694,0.31608277559280396,64.4175092277625,0.39887531598409015,42.44157001377747,0.12828224897384644,38.076773737308514,0.2704622149467468,0.55314751494418,63.174120353368394,0.5801705121994019,69.15399411706998,0.5954044461250305,0.7427172147409455,84.67448585428494,0.23979556560516357,86.02175982890898,0.33075928688049316,0.6069623666369488
12,0.0025895800294997804,63.57867895018486,0.315790335337321,64.54781082067743,0.39564357201258343,42.27443733224385,0.13513433933258057,38.252450901870326,0.26371484994888306,0.5435907122945085,63.88845832716481,0.570622444152832,69.2584641995565,0.5941810607910156,0.74534148089037,84.57314119114591,0.2416142225265503,86.13251736060545,0.32903480529785156,0.5993790546619496
13,0.002524808963752841,68.26217183606502,0.21876575549443564,68.80920395199222,0.3171205719312032,44.7600441001968,0.0304415225982666,40.480794238112935,0.17543375492095947,0.537232920281438,70.15050435826353,0.4823262691497803,74.97029033953217,0.5244841575622559,0.7357794500084299,89.87596704973471,0.14352947473526,90.97652727833153,0.2514438033103943,0.5969278060748326
14,0.002330826059347847,62.78777495808665,0.3337584137916565,63.709888717014984,0.40791865189870197,41.5962562637102,0.1626606583595276,38.07673045763974,0.27046388387680054,0.5415774458764115,63.02913512812943,0.5820953249931335,67.68176481935515,0.6124480366706848,0.7472931809112802,83.73793348242032,0.25651925802230835,85.37117087405004,0.3408440351486206,0.599192408602913
15,0.0021214412503838304,62.83852114675374,0.32714390754699707,64.52822057631862,0.3855503598848979,42.063186345161874,0.14375638961791992,39.30439788826913,0.22266215085983276,0.5409276464654715,61.648890447106794,0.6001979112625122,67.63099268733973,0.6130292415618896,0.7443562288479937,84.80348664799254,0.23747742176055908,86.64927115334699,0.3209596872329712,0.5999833672089178
16,0.002061925630402846,63.10295069175633,0.3228451410929362,64.25989526247567,0.3956625461578369,42.18366446684738,0.13884449005126953,38.62125000758569,0.24944907426834106,0.5426551040353266,62.48496498846242,0.5892802476882935,68.0276361293243,0.608476996421814,0.7444500752367424,84.64022261995918,0.2404106855392456,86.130799650517,0.3290615677833557,0.6027105450318333
17,0.002030539711132267,63.08217255120485,0.31873706976572674,64.83510304548695,0.3874921997388204,42.693500504778974,0.11790263652801514,38.729393777631124,0.2452399730682373,0.5525771786109726,62.1446990743931,0.5937412977218628,69.26644096349978,0.5940876007080078,0.750651046767184,84.40831807444246,0.24456727504730225,86.50947439532996,0.32314902544021606,0.6040258351228197
