max_input_overlap_mean,max_input_overlap_median,max_input_overlap_max,max_input_overlap_frac_ge_1,max_input_overlap_frac_ge_6,max_input_overlap_frac_ge_11,max_input_overlap_frac_ge_12,max_input_overlap_frac_eq_0,max_target_overlap_mean,max_target_overlap_median,max_target_overlap_max,max_target_overlap_frac_ge_1,max_target_overlap_frac_ge_6,max_target_overlap_frac_ge_11,max_target_overlap_frac_ge_12,max_target_overlap_frac_eq_0,max_combined_overlap_mean,max_combined_overlap_median,max_combined_overlap_max,max_combined_overlap_frac_ge_1,max_combined_overlap_frac_ge_6,max_combined_overlap_frac_ge_11,max_combined_overlap_frac_ge_12,max_combined_overlap_frac_eq_0,manifest,split_col,train_name,eval_name,train_sequences,eval_sequences,input_col,target_col,target_id_col
10.680295979861164,11.0,11.0,1.0,0.9998474330612557,0.758181402090167,0.0,0.0,10.680295979861164,11.0,11.0,1.0,0.9998474330612557,0.758181402090167,0.0,0.0,22.680295979861164,23.0,23.0,1.0,1.0,1.0,1.0,0.0,experiments/traqid_pretraining_v1/data/processed/forecasting_sequences/traqid_forecast_T12_H12_manifest.csv,split_twofold_forecast,fold1_train,fold1_test,13109,13109,input_row_ids,target_row_ids,
