max_input_overlap_mean,max_input_overlap_median,max_input_overlap_max,max_input_overlap_frac_ge_1,max_input_overlap_frac_ge_3,max_input_overlap_frac_ge_5,max_input_overlap_frac_ge_6,max_input_overlap_frac_eq_0,max_target_overlap_mean,max_target_overlap_median,max_target_overlap_max,max_target_overlap_frac_ge_1,max_target_overlap_frac_ge_3,max_target_overlap_frac_ge_5,max_target_overlap_frac_ge_6,max_target_overlap_frac_eq_0,max_combined_overlap_mean,max_combined_overlap_median,max_combined_overlap_max,max_combined_overlap_frac_ge_1,max_combined_overlap_frac_ge_3,max_combined_overlap_frac_ge_5,max_combined_overlap_frac_ge_6,max_combined_overlap_frac_eq_0,manifest,split_col,train_name,eval_name,train_sequences,eval_sequences,input_col,target_col,target_id_col
5.899071051970877,6.0,6.0,1.0,0.9997489329651017,0.9907105197087622,0.9091137333668089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.899071051970877,6.0,6.0,1.0,0.9997489329651017,0.9907105197087622,0.9091137333668089,0.0,experiments/traqid_pretraining_v1/data/processed/paper_style_sequences/traqid_paper_style_T7_front_sequence_manifest.csv,split_random,train,test,18591,3983,seq_row_ids,,target_row_id
