epoch,train_loss,val_MAE,val_RMSE,val_R2,val_Pearson,val_Spearman,test_MAE,test_RMSE,test_R2,test_Pearson,test_Spearman
1,0.668211533020328,42.97741384969817,70.9454354968309,-0.47525605892519085,-0.038628100278397984,0.05592543175510271,30.962619761795214,49.90096473655337,-0.31637137438905527,0.11196401269932074,0.17778799233498696
2,0.19747840168416567,42.86216475668117,70.72007392839703,-0.4658985020971276,-0.12373823870754887,-0.05160248320520013,30.833162658257045,48.055099139274965,-0.22078588960241086,0.10974043265243755,0.1240736500386907
3,0.15784775430978193,42.69493112553898,69.61418761940769,-0.42041093761714365,-0.05981008172030196,0.012746191147508565,30.19459828178057,47.37057407641295,-0.18625441439518098,0.16607168600284705,0.2011727266996344
4,0.1426978808088684,42.430677514300385,68.47624604289616,-0.37435325869490654,-0.051220049115606334,0.023698504674309413,30.63789507525853,47.15743876683262,-0.17560375544411877,0.15658519348327693,0.20641320150486644
5,0.12875423544610118,42.37229875850881,68.50474880740286,-0.37549762691786026,-0.06441078126229668,0.016562597699465543,30.39766851839341,46.30457498822096,-0.13346561656558453,0.1673536057778457,0.18114478114460064
6,0.119626526785345,42.51103968676339,68.0517341762462,-0.35736573837277485,-0.05905300144387761,-0.015147289027173277,30.341333001459596,46.33084484062362,-0.13475207350081275,0.16478331562446114,0.1760982034019399
7,0.10961122278068197,42.901484243380715,68.19078612367946,-0.3629184898140627,-0.09035014277654653,-0.04101961144315749,31.383862547132047,46.32677364780633,-0.1345526559624015,0.14658365835496312,0.15766595944164805
8,0.10458612687598005,43.033501165035446,69.5800707886808,-0.41901903615419145,-0.060367957553626554,0.00874016700698231,29.648577006571735,47.01597101146048,-0.16856094006491218,0.1691473943659519,0.17051438380862116
9,0.09777780416455947,41.89570567979772,68.47509807518043,-0.3743071784835219,-0.07730074984167777,-0.017064269316198567,29.4721760394005,46.30739908794286,-0.1336038801193642,0.1608920701144284,0.18898691141445306
10,0.0944132994325459,42.17007388594823,67.00524821181153,-0.3159401258247636,-0.067060822264778,-0.002473364131925487,30.656582604075105,45.515715121537205,-0.09517440850772863,0.16428591318408492,0.16736052822308925
11,0.08881787658480328,41.58873995680075,67.88714889195346,-0.3508080135564202,-0.06236386222951794,-0.011510022288481974,28.475352105816114,45.234657460065996,-0.08169085413126842,0.20924238134226794,0.21231114695124856
12,0.08383308958798368,41.34020173778901,68.0277829945479,-0.35641044185616555,-0.044509412624292144,0.021752259344532024,28.5212137223275,45.615376822634374,-0.09997567061784252,0.20090028598425314,0.21104648123272138
13,0.08043977137103925,41.550969869153114,66.23338475001478,-0.28579694074398865,-0.05414002205443377,0.006272715457066791,30.236071882831506,45.161539434711194,-0.07819675550532446,0.16915917673520875,0.1866855973597671
14,0.07576239496763308,40.9765314796032,67.63583849458789,-0.3408254539439133,-0.04721160757764695,0.01963110254484759,28.52554231117223,45.59399395457744,-0.09894465329650615,0.1879833144772579,0.19884778359952843
15,0.07156599672534124,41.19320204701179,66.98875326983936,-0.3152923053980179,-0.026835492487493152,0.03204458438218384,28.948574837128877,45.09810867175225,-0.07517016185231329,0.20972771968706955,0.17558281148334154
16,0.06787184080055828,40.835909966729645,66.82089623749349,-0.3087089778609766,-0.05851109513837109,0.0007527347060305136,28.613671995705175,44.68442636779175,-0.055535684154206066,0.20712953315679394,0.21863138107576208
17,0.06527538527803944,41.03343198722244,66.1442152074536,-0.2823371524038172,-0.042817598207712776,0.017109241559537292,29.37441537696017,44.53816353309236,-0.04863695082714781,0.20760865880674745,0.18933634678219866
18,0.06192126482471692,41.18331914732599,67.55709057202816,-0.3377050445828276,-0.021908111931123627,0.04082465712193222,28.223601766251914,45.34994411011581,-0.08721155154095905,0.21957259362595027,0.21021822075874885
19,0.059691987779173276,40.63475252165754,66.84816132574491,-0.309777186984326,-0.029799265130441337,0.02600733667521436,27.717300980644513,44.55300164160788,-0.049335784346331124,0.229029696775783,0.21931440575621286
20,0.05685054643126959,40.92644345862234,67.59607854631233,-0.339249500061632,0.0030062762388823423,0.05806103398329274,27.999407016735436,45.493084185666284,-0.09408561268890714,0.22272224792531398,0.1992733506299947
