kind,model_indices,num_models,weights,R2,RMSE,MAE,trial
random_weighted,"[2, 8, 1, 7]",4,"[0.327298, 0.2958, 0.237121, 0.139782]",0.9577232888689657,18.0691191243181,8.421992506267697,648.0
random_weighted,"[2, 8, 1, 7]",4,"[0.315682, 0.307819, 0.204846, 0.171653]",0.9577232381250228,18.06876264064285,8.457254889885684,3987.0
random_weighted,"[2, 8, 1, 7]",4,"[0.378736, 0.293792, 0.164008, 0.163465]",0.9577230713307889,18.06627340502161,8.450420205121437,2354.0
random_weighted,"[1, 2, 7, 8]",4,"[0.228227, 0.312962, 0.177737, 0.281074]",0.95772221902078,18.071051568104846,8.456151782691267,4323.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.175972, 0.317452, 0.013395, 0.170889, 0.322293]",0.957720935114263,18.06583135294218,8.46186831946954,3421.0
random_weighted,"[2, 8, 1, 7]",4,"[0.340568, 0.248744, 0.24112, 0.169568]",0.9577205071584111,18.072220475020355,8.441421109482052,654.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.20419, 0.336653, 0.094669, 0.152083, 0.212405]",0.957720409308207,18.05934672105251,8.417212559777413,315.0
random_weighted,"[0, 1, 2, 7, 8]",5,"[0.006174, 0.168695, 0.344868, 0.16911, 0.311153]",0.9577198597432212,18.066623077149515,8.457563133217462,116.0
random_weighted,"[1, 2, 7, 8]",4,"[0.191506, 0.370218, 0.136642, 0.301635]",0.9577192849239037,18.067151139463807,8.42454564563005,1936.0
random_weighted,"[2, 8, 1, 7]",4,"[0.296148, 0.300201, 0.242884, 0.160767]",0.957719194227284,18.07141938792509,8.443749111259283,1252.0
random_weighted,"[1, 2, 4, 7, 8]",5,"[0.22007, 0.294825, 0.037131, 0.165309, 0.282664]",0.9577187002075687,18.070158350194095,8.43179385564546,3201.0
random_weighted,"[1, 2, 7, 8]",4,"[0.210092, 0.380278, 0.16063, 0.249001]",0.9577183291305306,18.070449202089723,8.435870571848431,4271.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.252251, 0.348871, 0.01212, 0.145019, 0.24174]",0.957715916598448,18.071283266781126,8.415710812768175,108.0
random_weighted,"[0, 1, 2, 7, 8]",5,"[0.000159, 0.255015, 0.309202, 0.141017, 0.294607]",0.9577154531299817,18.071917622631734,8.423202645139442,1548.0
random_weighted,"[1, 2, 7, 8]",4,"[0.153402, 0.380679, 0.174541, 0.291378]",0.957714225514855,18.06815275966249,8.462881767187557,3047.0
random_weighted,"[2, 8, 1, 7]",4,"[0.302562, 0.280181, 0.23643, 0.180827]",0.9577142210654849,18.07343703423219,8.46009991334077,449.0
random_weighted,"[1, 2, 3, 7, 8]",5,"[0.22007, 0.294825, 0.037131, 0.165309, 0.282664]",0.9577134155569794,18.070579267322344,8.437685312593013,3201.0
random_weighted,"[2, 8, 1, 7]",4,"[0.367392, 0.23847, 0.231435, 0.162702]",0.957713270379192,18.073019033194438,8.43527579623214,2018.0
random_weighted,"[2, 8, 1, 7]",4,"[0.290778, 0.311606, 0.230954, 0.166662]",0.9577128463641266,18.07223822253723,8.45376985333367,1185.0
random_weighted,"[2, 8, 1, 7]",4,"[0.393974, 0.287119, 0.152078, 0.166828]",0.957712672769716,18.06812445654774,8.455371863736124,666.0
random_weighted,"[1, 2, 7, 8]",4,"[0.181006, 0.328726, 0.153199, 0.337069]",0.9577126222379762,18.06831118698433,8.450538550340449,2598.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.200172, 0.326039, 0.093137, 0.105177, 0.275475]",0.9577122798281138,18.05779780444222,8.389310983944481,4774.0
random_weighted,"[1, 2, 4, 7, 8]",5,"[0.175972, 0.317452, 0.013395, 0.170889, 0.322293]",0.9577122332150935,18.069021683703998,8.458768848853449,3421.0
random_weighted,"[0, 1, 2, 5, 7, 8]",6,"[0.001103, 0.173391, 0.347878, 6.4e-05, 0.143373, 0.334191]",0.9577114754073398,18.06755745501496,8.441382433289071,2128.0
random_weighted,"[1, 2, 7, 8]",4,"[0.264652, 0.302163, 0.14347, 0.289715]",0.9577114175108054,18.073573494692095,8.424672307973735,1529.0
random_weighted,"[0, 1, 2, 5, 7, 8]",6,"[0.007998, 0.256114, 0.29612, 0.024102, 0.176804, 0.238862]",0.9577112070096381,18.072138209327463,8.44386048132724,1502.0
random_weighted,"[1, 2, 7, 8]",4,"[0.240409, 0.324489, 0.129603, 0.305499]",0.9577103310231095,18.071402015888733,8.416450548552314,4010.0
random_weighted,"[1, 2, 3, 7, 8]",5,"[0.175972, 0.317452, 0.013395, 0.170889, 0.322293]",0.9577098665530391,18.06923994714776,8.461064342351921,3421.0
random_weighted,"[2, 8, 1, 7]",4,"[0.364093, 0.239891, 0.24228, 0.153736]",0.9577097201398287,18.0739120787609,8.426655910719285,2943.0
random_weighted,"[1, 2, 4, 7, 8]",5,"[0.171412, 0.368725, 0.041221, 0.13651, 0.282132]",0.9577091708019919,18.067948833153313,8.408460769624247,4490.0
random_weighted,"[1, 2, 7, 8]",4,"[0.255361, 0.34312, 0.135344, 0.266176]",0.9577083070808919,18.07357531651392,8.412989116168314,427.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.10343, 0.361309, 0.07237, 0.150213, 0.312678]",0.9577077341698571,18.057284676313202,8.44767141283579,1520.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.187523, 0.370497, 0.019407, 0.189762, 0.232811]",0.9577075702678738,18.070934843768196,8.462234646313284,3560.0
random_weighted,"[1, 2, 7, 8]",4,"[0.203693, 0.360459, 0.189928, 0.24592]",0.9577070810414071,18.074001645719168,8.46500867242512,904.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.255958, 0.243639, 0.052626, 0.14335, 0.304428]",0.9577070511906256,18.068166785269653,8.428862613624702,3621.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.11574, 0.356342, 0.099603, 0.129519, 0.298797]",0.957706395998946,18.054615522911657,8.425056554983291,1071.0
random_weighted,"[2, 8, 1, 7]",4,"[0.301589, 0.34, 0.20816, 0.150251]",0.9577050063150166,18.07132730670864,8.447799752571479,4632.0
random_weighted,"[1, 2, 7, 8]",4,"[0.140126, 0.373168, 0.171648, 0.315057]",0.9577048099995772,18.068923927747615,8.468324146692014,3960.0
random_weighted,"[1, 2, 4, 7, 8]",5,"[0.252251, 0.348871, 0.01212, 0.145019, 0.24174]",0.9577045564225518,18.074898640039574,8.414083314563525,108.0
random_weighted,"[0, 1, 2, 5, 7, 8]",6,"[0.01304, 0.149454, 0.311495, 0.06184, 0.189044, 0.275127]",0.9577041734553556,18.06283244802903,8.468244605593162,4612.0
random_weighted,"[1, 2, 7, 8]",4,"[0.168631, 0.327122, 0.178019, 0.326228]",0.9577039490827953,18.070856409970222,8.473803139229775,3708.0
random_weighted,"[1, 2, 7, 8]",4,"[0.265421, 0.2933, 0.139578, 0.301702]",0.957703727335382,18.07489775437774,8.42498579016483,3294.0
random_weighted,"[1, 2, 3, 7, 8]",5,"[0.171412, 0.368725, 0.041221, 0.13651, 0.282132]",0.9577035140928292,18.068349090995213,8.414429208449647,4490.0
random_weighted,"[2, 8, 1, 7]",4,"[0.323614, 0.290598, 0.257806, 0.127983]",0.9577032172048625,18.074052853707354,8.411903631227569,2375.0
random_weighted,"[1, 2, 3, 7, 8]",5,"[0.252251, 0.348871, 0.01212, 0.145019, 0.24174]",0.957702680737491,18.075124661251053,8.415450140778688,108.0
random_weighted,"[2, 8, 1, 7]",4,"[0.405963, 0.295787, 0.14247, 0.155781]",0.9577023088170545,18.06917105025719,8.449980966810495,3332.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.224017, 0.387278, 0.007962, 0.140319, 0.240424]",0.9577018579544565,18.072955874057683,8.41671575109394,1862.0
random_weighted,"[1, 2, 7, 8]",4,"[0.16391, 0.407837, 0.142032, 0.286221]",0.9577018234234745,18.069931878502825,8.432921228512875,3537.0
random_weighted,"[1, 2, 4, 5, 7, 8]",6,"[0.146601, 0.293324, 0.013742, 0.052764, 0.147401, 0.346168]",0.9577017883350903,18.06241805686609,8.445632119639056,1441.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.216616, 0.252308, 0.043948, 0.170601, 0.316527]",0.957701766356101,18.069140195547632,8.460905928072089,1396.0
random_weighted,"[2, 8, 1, 7]",4,"[0.404821, 0.263551, 0.190348, 0.14128]",0.9577015083422644,18.071769810694075,8.425469776026715,4381.0
random_weighted,"[2, 8, 1, 7]",4,"[0.281549, 0.324852, 0.243522, 0.150077]",0.957701232305292,18.07442076681109,8.44234609647902,4933.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.228439, 0.378208, 0.000653, 0.131842, 0.260859]",0.9577010853855136,18.073428171926963,8.412074862119567,675.0
random_weighted,"[1, 2, 7, 8]",4,"[0.161511, 0.331716, 0.17848, 0.328294]",0.9577004902856455,18.071181698183278,8.47594719426098,3494.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.17992, 0.332549, 0.022305, 0.202235, 0.262991]",0.9577004713836614,18.071820149406957,8.48165589591383,778.0
random_weighted,"[1, 2, 4, 7, 8]",5,"[0.228439, 0.378208, 0.000653, 0.131842, 0.260859]",0.9577004330229818,18.073632181035098,8.411990451924197,675.0
random_weighted,"[1, 2, 3, 7, 8]",5,"[0.228439, 0.378208, 0.000653, 0.131842, 0.260859]",0.9577003202797268,18.073646411543223,8.412068336414222,675.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.122424, 0.380262, 0.079747, 0.175158, 0.242408]",0.957700226179003,18.061297621544835,8.454603388869076,2639.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.111662, 0.388905, 0.060637, 0.129789, 0.309006]",0.9577000827959754,18.05976425416974,8.430208204361165,3716.0
random_weighted,"[2, 8, 1, 7]",4,"[0.370564, 0.237856, 0.200901, 0.19068]",0.9576997327887286,18.075586470768602,8.465834625538818,4341.0
random_weighted,"[1, 2, 3, 5, 7, 8]",6,"[0.146601, 0.293324, 0.013742, 0.052764, 0.147401, 0.346168]",0.9576997254165304,18.062486895604305,8.447940392575005,1441.0
random_weighted,"[1, 2, 7, 8]",4,"[0.162737, 0.375567, 0.193118, 0.268578]",0.9576995531784327,18.07306631803145,8.477287606846481,3039.0
random_weighted,"[1, 2, 7, 8]",4,"[0.208441, 0.303081, 0.143271, 0.345207]",0.9576995017188329,18.072086846315482,8.443428762509514,2274.0
random_weighted,"[2, 8, 1, 7]",4,"[0.310147, 0.325996, 0.182772, 0.181085]",0.9576990045150527,18.07290005895777,8.476398553139541,1183.0
random_weighted,"[2, 8, 1, 7]",4,"[0.363439, 0.338451, 0.141436, 0.156674]",0.9576981416909377,18.06935528343266,8.460600242543805,2220.0
random_weighted,"[1, 2, 4, 7, 8]",5,"[0.164459, 0.303615, 0.063915, 0.15367, 0.314341]",0.9576979878743711,18.070149786314527,8.425423732624651,4113.0
random_weighted,"[2, 8, 1, 7]",4,"[0.279105, 0.32899, 0.240995, 0.150911]",0.957697891038653,18.074982457271528,8.44494360161899,1819.0
random_weighted,"[2, 8, 1, 7]",4,"[0.33425, 0.346218, 0.158483, 0.161048]",0.9576976221317824,18.07051665288114,8.464812493148626,4582.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.148242, 0.350056, 0.06969, 0.106943, 0.325069]",0.9576965019122089,18.060194978533726,8.409735297485172,2516.0
random_weighted,"[1, 2, 4, 7, 8]",5,"[0.187523, 0.370497, 0.019407, 0.189762, 0.232811]",0.957695809921078,18.075353963805792,8.458162071886411,3560.0
random_weighted,"[1, 2, 7, 8]",4,"[0.171804, 0.363792, 0.128255, 0.336149]",0.9576953599187941,18.070252123234614,8.430842080283567,3923.0
random_weighted,"[2, 8, 1, 7]",4,"[0.316949, 0.348929, 0.17184, 0.162282]",0.9576949003241385,18.071889731834887,8.465877004773928,3418.0
random_weighted,"[1, 2, 4, 7, 8]",5,"[0.224017, 0.387278, 0.007962, 0.140319, 0.240424]",0.9576943393701246,18.075347852287894,8.415599418302051,1862.0
random_weighted,"[1, 2, 3, 7, 8]",5,"[0.187523, 0.370497, 0.019407, 0.189762, 0.232811]",0.9576931813791519,18.075573168737918,8.461236899008528,3560.0
random_weighted,"[1, 2, 3, 7, 8]",5,"[0.224017, 0.387278, 0.007962, 0.140319, 0.240424]",0.9576930924740772,18.075496287010996,8.416509106774802,1862.0
random_weighted,"[1, 2, 7, 8]",4,"[0.190846, 0.299923, 0.183463, 0.325767]",0.9576930641605816,18.074777827945233,8.479205452064663,3671.0
random_weighted,"[1, 2, 7, 8]",4,"[0.193727, 0.400329, 0.176835, 0.229109]",0.9576923561984995,18.07624958006791,8.454156245348516,267.0
random_weighted,"[1, 2, 7, 8]",4,"[0.13057, 0.407186, 0.17417, 0.288074]",0.9576923252336774,18.07165370067676,8.468146836614853,28.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.276372, 0.288712, 0.061929, 0.167832, 0.205155]",0.9576910572347063,18.07434900024612,8.433277291783492,3084.0
random_weighted,"[1, 2, 4, 7, 8]",5,"[0.131815, 0.349622, 0.05052, 0.143869, 0.324174]",0.9576906442296572,18.06943116492296,8.42798429801459,3710.0
random_weighted,"[2, 8, 1, 7]",4,"[0.28792, 0.340257, 0.201884, 0.16994]",0.95769053225897,18.075100225071253,8.469607411983109,770.0
random_weighted,"[1, 2, 3, 7, 8]",5,"[0.164459, 0.303615, 0.063915, 0.15367, 0.314341]",0.957689947810132,18.070401781991336,8.435730779141275,4113.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.258077, 0.348418, 0.037464, 0.115456, 0.240585]",0.9576896220956534,18.072863185285104,8.390720479439514,4320.0
random_weighted,"[1, 2, 4, 7, 8]",5,"[0.17992, 0.332549, 0.022305, 0.202235, 0.262991]",0.9576893340948139,18.076391104344854,8.476190294534614,778.0
random_weighted,"[2, 8, 1, 7]",4,"[0.379508, 0.243264, 0.180089, 0.197139]",0.9576892299642022,18.076873064894183,8.47638516800241,3200.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.115881, 0.385589, 0.084333, 0.116789, 0.297408]",0.957689053701257,18.05938322949352,8.41706883141405,449.0
random_weighted,"[2, 8, 1, 7]",4,"[0.422633, 0.257559, 0.171963, 0.147845]",0.9576888605682568,18.0739304870521,8.435526125811316,1620.0
random_weighted,"[1, 2, 7, 8]",4,"[0.139944, 0.408441, 0.140326, 0.311289]",0.9576888528812543,18.070937904936425,8.441444779705492,3324.0
random_weighted,"[1, 2, 7, 8]",4,"[0.137519, 0.366195, 0.190388, 0.305898]",0.9576885813036468,18.073275880521365,8.48678251371099,2211.0
random_weighted,"[2, 8, 1, 7]",4,"[0.287351, 0.284354, 0.233707, 0.194588]",0.9576882251054725,18.07952320269027,8.479745559206494,705.0
random_weighted,"[1, 2, 7, 8]",4,"[0.269388, 0.336654, 0.123949, 0.270009]",0.9576875128015714,18.078160449094053,8.405817321171064,618.0
random_weighted,"[1, 2, 4, 5, 7, 8]",6,"[0.243105, 0.222933, 0.029365, 0.071402, 0.136097, 0.297098]",0.957686969230709,18.06935548854979,8.414334993074625,3945.0
random_weighted,"[0, 1, 2, 5, 7, 8]",6,"[0.067339, 0.187373, 0.268778, 0.080485, 0.132691, 0.263334]",0.9576867690388547,18.059057288813023,8.400333928672369,4165.0
random_weighted,"[2, 8, 1, 7]",4,"[0.417124, 0.239564, 0.168747, 0.174564]",0.9576864568073374,18.07585519936049,8.457437808068724,4987.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.251608, 0.235622, 0.101237, 0.165068, 0.246466]",0.9576861890862456,18.069209902432053,8.441131964333968,929.0
random_weighted,"[1, 2, 3, 7, 8]",5,"[0.17992, 0.332549, 0.022305, 0.202235, 0.262991]",0.9576861527949054,18.076627229061774,8.479886398812328,778.0
random_weighted,"[1, 2, 4, 5, 7, 8]",6,"[0.13733, 0.335944, 0.019791, 0.128898, 0.11762, 0.260417]",0.9576859196099515,18.057145622628376,8.399982614002395,3889.0
random_weighted,"[1, 2, 7, 8]",4,"[0.189284, 0.363334, 0.117271, 0.330112]",0.957685671793735,18.07281398132319,8.418962332087402,4152.0
random_weighted,"[1, 2, 4, 5, 7, 8]",6,"[0.092908, 0.346236, 0.034299, 0.040046, 0.158966, 0.327545]",0.9576850583028254,18.064984885202737,8.450938869098396,1429.0
random_weighted,"[1, 2, 4, 5, 7, 8]",6,"[0.18521, 0.272619, 0.039481, 0.004516, 0.173132, 0.325041]",0.9576849130483854,18.0747421016244,8.456440670298173,2586.0
random_weighted,"[1, 2, 3, 5, 7, 8]",6,"[0.13733, 0.335944, 0.019791, 0.128898, 0.11762, 0.260417]",0.9576846914194604,18.056839942808534,8.403124818705313,3889.0
random_weighted,"[2, 8, 1, 7]",4,"[0.4005, 0.222695, 0.221003, 0.155803]",0.9576843696478795,18.07855575813546,8.43310199000238,3213.0
random_weighted,"[2, 8, 1, 7]",4,"[0.284018, 0.323741, 0.262349, 0.129893]",0.9576842691637825,18.07806881798477,8.424525703876311,4144.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.102194, 0.32625, 0.084396, 0.17261, 0.31455]",0.9576840237162019,18.06201810305831,8.472131351750885,2184.0
random_weighted,"[1, 2, 3, 5, 7, 8]",6,"[0.243105, 0.222933, 0.029365, 0.071402, 0.136097, 0.297098]",0.957683686872596,18.069359812376643,8.418143300656027,3945.0
random_weighted,"[1, 2, 3, 7, 8]",5,"[0.131815, 0.349622, 0.05052, 0.143869, 0.324174]",0.9576835233893681,18.069768348937686,8.436222979558979,3710.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.098138, 0.388563, 0.084846, 0.172843, 0.25561]",0.9576834362199547,18.062717399301686,8.460194093210513,4317.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.264236, 0.246069, 0.102831, 0.113909, 0.272955]",0.9576831422810116,18.06738319170016,8.398108719379975,1776.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.245341, 0.280307, 0.025285, 0.200122, 0.248945]",0.9576822564651913,18.07945633302209,8.47696068312487,4003.0
random_weighted,"[2, 8, 1, 7]",4,"[0.428184, 0.27429, 0.13164, 0.165886]",0.9576810028602316,18.074019404847423,8.460386855884112,4337.0
random_weighted,"[1, 2, 3, 5, 7, 8]",6,"[0.092908, 0.346236, 0.034299, 0.040046, 0.158966, 0.327545]",0.9576807128999452,18.064957028307003,8.457193342082565,1429.0
random_weighted,"[0, 1, 2, 7, 8]",5,"[0.070542, 0.20012, 0.318554, 0.162975, 0.247808]",0.9576804057083989,18.071032866551363,8.426926892191053,1619.0
random_weighted,"[1, 2, 7, 8]",4,"[0.188888, 0.418682, 0.16501, 0.22742]",0.9576803979328735,18.0780192046915,8.446458337864515,1224.0
random_weighted,"[1, 2, 4, 5, 7, 8]",6,"[0.12633, 0.322579, 0.065329, 0.006438, 0.182206, 0.297119]",0.9576803189001554,18.072635021586482,8.45311054002272,325.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.104967, 0.333142, 0.08772, 0.130163, 0.344008]",0.9576796367227801,18.06044976004919,8.441439492579283,4548.0
random_weighted,"[1, 2, 7, 8]",4,"[0.153206, 0.329884, 0.192883, 0.324027]",0.9576794485754118,18.07597447363476,8.493134063957259,4367.0
random_weighted,"[1, 2, 7, 8]",4,"[0.195706, 0.297729, 0.143937, 0.362628]",0.9576792922381424,18.07549972636668,8.453102992984945,749.0
random_weighted,"[2, 8, 1, 7]",4,"[0.278452, 0.290995, 0.234944, 0.195609]",0.9576791561847409,18.081516446960794,8.4838980229573,2624.0
random_weighted,"[1, 2, 7, 8]",4,"[0.215823, 0.405081, 0.161678, 0.217419]",0.9576791113627272,18.07978455395703,8.43942929783268,1071.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.093978, 0.379034, 0.109462, 0.157963, 0.259562]",0.9576791086151107,18.06009597202473,8.448402482334917,2614.0
random_weighted,"[2, 8, 1, 7]",4,"[0.279046, 0.264363, 0.264917, 0.191674]",0.9576790852419738,18.08351793054744,8.473135894657885,4971.0
random_weighted,"[1, 2, 3, 5, 7, 8]",6,"[0.18521, 0.272619, 0.039481, 0.004516, 0.173132, 0.325041]",0.957678985873085,18.07510495293749,8.46257120569798,2586.0
random_weighted,"[1, 2, 7, 8]",4,"[0.24056, 0.323308, 0.201592, 0.234539]",0.9576788656789698,18.082996922115488,8.477843889334377,2573.0
random_weighted,"[1, 2, 7, 8]",4,"[0.249276, 0.258845, 0.172718, 0.319161]",0.95767879509095,18.080911906992934,8.467010218268436,3311.0
random_weighted,"[1, 2, 5, 7, 8]",5,"[0.102899, 0.408147, 0.02045, 0.146141, 0.322362]",0.9576787537750272,18.0688962740242,8.45395128816521,535.0
random_weighted,"[1, 2, 4, 5, 7, 8]",6,"[0.212355, 0.330095, 0.000914, 0.118077, 0.103297, 0.235262]",0.9576785520148493,18.063606344176595,8.384422778783726,1881.0
random_weighted,"[1, 2, 3, 5, 7, 8]",6,"[0.212355, 0.330095, 0.000914, 0.118077, 0.103297, 0.235262]",0.9576784746716424,18.063601719981733,8.384541779823751,1881.0
random_weighted,"[2, 8, 1, 7]",4,"[0.274958, 0.283651, 0.247149, 0.194243]",0.9576781110312256,18.082517309387217,8.480704675901945,4516.0
random_weighted,"[2, 8, 1, 7]",4,"[0.301775, 0.25914, 0.235138, 0.203947]",0.9576780962831184,18.082605637275318,8.485395208929353,4938.0
random_weighted,"[1, 2, 7, 8]",4,"[0.112281, 0.400896, 0.172804, 0.314019]",0.9576780242968295,18.07323604959632,8.476616213541256,1516.0
random_weighted,"[0, 1, 2, 5, 7, 8]",6,"[0.05643, 0.117273, 0.360846, 0.073075, 0.128853, 0.263522]",0.9576779913219089,18.058566249674154,8.407121460738525,4368.0
random_weighted,"[1, 2, 7, 8]",4,"[0.243164, 0.301708, 0.202398, 0.25273]",0.9576778090001433,18.08316709803694,8.4822419453694,44.0
random_weighted,"[2, 8, 1, 7]",4,"[0.254211, 0.314595, 0.269771, 0.161423]",0.9576770411992991,18.08198189958084,8.454252890918504,1672.0
random_weighted,"[1, 2, 7, 8]",4,"[0.123328, 0.401897, 0.143154, 0.331621]",0.9576768156111796,18.07243679076898,8.452333785511167,3410.0
random_weighted,"[1, 2, 7, 8]",4,"[0.220731, 0.378979, 0.11255, 0.287741]",0.9576763627014458,18.076937327455642,8.404263418372418,3057.0
random_weighted,"[1, 2, 4, 5, 7, 8]",6,"[0.201304, 0.311392, 0.025098, 0.033452, 0.206218, 0.222537]",0.9576754509993052,18.077648241080464,8.470958712703924,4879.0
random_weighted,"[1, 2, 7, 8]",4,"[0.25654, 0.254738, 0.172614, 0.316108]",0.9576749860240668,18.082211009546512,8.466586093210253,4041.0
random_weighted,"[1, 2, 7, 8]",4,"[0.214994, 0.396671, 0.178631, 0.209704]",0.9576745750507566,18.08168079063503,8.45454773442441,1802.0
random_weighted,"[2, 8, 1, 7]",4,"[0.385645, 0.346428, 0.127264, 0.140663]",0.9576744165948791,18.072799241124414,8.453328968942081,2512.0
random_weighted,"[1, 2, 4, 7, 8]",5,"[0.216616, 0.252308, 0.043948, 0.170601, 0.316527]",0.9576741391969308,18.07935399154115,8.451588289948836,1396.0
random_weighted,"[1, 2, 7, 8]",4,"[0.197922, 0.357849, 0.11078, 0.333449]",0.9576736309763924,18.075480907032816,8.415263852865039,3385.0
random_weighted,"[1, 2, 3, 5, 7, 8]",6,"[0.12633, 0.322579, 0.065329, 0.006438, 0.182206, 0.297119]",0.9576732613792105,18.072526575976173,8.4636696080549,325.0
random_weighted,"[2, 8, 1, 7]",4,"[0.431305, 0.259585, 0.170574, 0.138536]",0.9576731976826434,18.076740649945048,8.430454962950831,3542.0
random_weighted,"[1, 2, 3, 5, 7, 8]",6,"[0.201304, 0.311392, 0.025098, 0.033452, 0.206218, 0.222537]",0.9576728646761333,18.077690807667498,8.47476916305043,4879.0
random_weighted,"[1, 2, 7, 8]",4,"[0.117946, 0.426065, 0.173969, 0.28202]",0.9576726359621365,18.075311913134755,8.471907610459395,3544.0
random_weighted,"[2, 8, 1, 7]",4,"[0.319725, 0.2219, 0.263945, 0.194429]",0.9576724894239345,18.085595976491415,8.46856216781426,3966.0
random_weighted,"[0, 1, 2, 5, 7, 8]",6,"[0.054727, 0.10376, 0.382522, 0.037373, 0.142975, 0.278643]",0.9576724807556273,18.063498645624065,8.427197076637349,2090.0
random_weighted,"[2, 8, 1, 7]",4,"[0.361627, 0.306863, 0.223731, 0.107779]",0.9576724667917654,18.07738418322273,8.404627839862652,2705.0
