epoch,train_loss,val_MAE,val_RMSE,val_R2,val_Pearson,val_Spearman,test_MAE,test_RMSE,test_R2,test_Pearson,test_Spearman
1,0.6425484874314563,40.88010473937815,68.56543496567633,-0.37793572475682335,0.02033513618002604,0.07545884150551976,28.026911930184692,46.47971731908827,-0.1420562686458866,0.22463074560321786,0.28083994880035135
2,0.20056249537161103,39.535185126922066,65.41307183481145,-0.2541444994210773,0.06411450729462786,0.11215612128490725,26.69308891433048,43.0930695038794,0.01830765287659608,0.3271227848954641,0.3525127481296939
3,0.15913524820792843,40.02453537349008,65.70686983096353,-0.26543559453349275,0.06669729129443115,0.09789518800144673,26.7810338924567,43.064950794925224,0.019588365333404467,0.3291189732998348,0.33438851536290554
4,0.14319889824019177,39.06754499533747,63.502481020937566,-0.1819520977818423,0.11024071457403346,0.14858036110044887,27.139207217448938,42.86549513503226,0.028648903121101243,0.2996023961221442,0.3076474075872819
5,0.13422919908979075,39.70584189038501,64.02534002549525,-0.20149585325231878,0.09772837534185162,0.11618001659935634,27.322763177026868,42.22786652173669,0.0573318668931061,0.33483839988089314,0.3368052600389345
6,0.12027739856429881,39.39387191704705,64.24486279467278,-0.20974908125398195,0.1024471950273614,0.1331171548679888,26.685738786997305,42.29358117749992,0.05439563933706315,0.3358982945266018,0.32913857776738636
7,0.11552363633140893,39.265534221107124,64.5387775787623,-0.22084339946345533,0.09130949153300401,0.13285837599466993,26.563138691424214,42.060209225250716,0.06480235783976085,0.3474091097208818,0.3270189398327973
8,0.10650282447076968,39.42585708786789,63.60364325252883,-0.1857209001711857,0.11236220686398644,0.15476819971310032,26.744881505163455,41.96070919241961,0.06922183805709925,0.3499934348551712,0.33864666744513233
9,0.10340291108472151,38.99132123589516,65.37815407188423,-0.25280592194942075,0.12687655489664557,0.17464416808254327,25.750123136886295,43.10522953490046,0.017753545509232027,0.35747469172886803,0.34382190218176834
10,0.0984362896531215,38.73037293145799,63.39922325111602,-0.17811141282343645,0.1505134122500782,0.1818935781478709,26.095001443301005,41.712599188242024,0.08019651545147444,0.37195964378201657,0.371728731823479
11,0.09206145978488589,39.14310104469968,64.71675107233936,-0.22758593032468588,0.11020715652177329,0.1461223539899142,25.55059416473235,42.07662998873395,0.064071992619122,0.36738371477030873,0.3674963731709657
12,0.08848368534779447,38.640289776345604,64.08259277788983,-0.2036456177297543,0.1487023119390738,0.19412412245694213,25.538328274934447,42.235649794580596,0.056984337166744226,0.36209876639365735,0.36219895730649676
13,0.08373534757385442,38.859697439476975,62.681449784570034,-0.15158647298444983,0.1261315475958133,0.17830473630523105,26.27692071135088,40.919383215881645,0.11484627046712403,0.37689803624767265,0.3962055688290792
14,0.07835257667792876,38.880897663597366,63.579755438863316,-0.184830417816513,0.14406011779120162,0.18641617530216037,25.718230830585807,41.74474298967161,0.07877836491973278,0.3748543572502044,0.39405408393422686
15,0.07486126185582238,38.76577694013587,64.0526833024551,-0.20252231712090452,0.12808105769656486,0.15831131997082293,25.78428801497901,42.20171794338606,0.05849895402237448,0.3527533746165006,0.35369144383054857
16,0.07076533202195529,39.01536546405564,63.918128354870404,-0.19747536615952366,0.11869906591200091,0.16669838195233336,26.100527970944146,42.50936635054904,0.04472192867750313,0.333802669588065,0.35553057769022123
17,0.06852611215057382,38.905317382680046,62.61416736330929,-0.14911556836976847,0.14036954995407683,0.1813350934445621,26.711150640053802,41.647467728152776,0.08306669730587346,0.359596593620724,0.36123066410240273
18,0.0640124402418438,39.03976312967447,64.7381846357618,-0.22839919420219124,0.11357151178653938,0.16858314011052714,25.60450929281726,42.59731237272734,0.04076516247601891,0.35021638792814436,0.34792606481479577
19,0.06151760041162418,38.364090516017036,63.01103460631082,-0.1637286064569914,0.10695415080809476,0.1443290762348504,26.49373295988619,41.22080606263615,0.10175769407239643,0.3630408843479067,0.338435631717995
20,0.060017317323427105,39.06488707865405,64.12079270202995,-0.2050810426553511,0.12262310958823161,0.16890993563570258,25.58450101605688,41.862054373647034,0.07359344215047903,0.36983720892854166,0.37100072861765326
