run,model,split_col,PM25_R2,PM25_RMSE,PM10_R2,PM10_RMSE,AQI_R2,AQI_RMSE,Avg_R2,Avg_RMSE,path
tabular_only_rf_traqid_paper_style_T7_front_sequence_manifest_split_chrono_date,rf,split_chrono_date,-10.11851498338956,138.04843015570313,-19.007313490571388,356.6114379610727,-14.25902620159044,335.70178300263285,-14.461618225183797,276.7872170398029,experiments/traqid_pretraining_v1/reports/tabular_only_multitarget/tabular_only_rf_traqid_paper_style_T7_front_sequence_manifest_split_chrono_date/metrics_tabular_only.json
tabular_only_rf_traqid_paper_style_T7_front_sequence_manifest_split_random,rf,split_random,0.8081396575896316,20.199896643135848,0.8750393295774891,40.657615955128776,0.8205209850577819,46.31311119135694,0.8345666574083008,35.72354126320719,experiments/traqid_pretraining_v1/reports/tabular_only_multitarget/tabular_only_rf_traqid_paper_style_T7_front_sequence_manifest_split_random/metrics_tabular_only.json
tabular_only_mlp_traqid_paper_style_T7_front_sequence_manifest_split_random,mlp,split_random,0.703234698860284,25.12251416945237,0.8233148398962079,48.34541283947036,0.7281734829893689,56.995822894031235,0.7515743405819536,43.48791663431799,experiments/traqid_pretraining_v1/reports/tabular_only_multitarget/tabular_only_mlp_traqid_paper_style_T7_front_sequence_manifest_split_random/metrics_tabular_only.json
tabular_only_ridge_traqid_paper_style_T7_front_sequence_manifest_split_random,ridge,split_random,0.2232885128496358,40.643060506812326,0.5330394593163732,78.59507407072583,0.31758509802507284,90.30699040084173,0.3579710233970273,69.8483749927933,experiments/traqid_pretraining_v1/reports/tabular_only_multitarget/tabular_only_ridge_traqid_paper_style_T7_front_sequence_manifest_split_random/metrics_tabular_only.json
