date,split,n,actual_mean,actual_min,actual_max,pred_mean,pred_min,pred_max,MAE,RMSE,Pearson,Spearman,Season_mode,DayNight_mode,Temp_mean,Humidity_mean
2024-03-06,test,1606,78.65697571232877,37.20238,325.4297,43.44549151556662,24.344997,73.75675,36.56430782814446,53.943716799490936,-0.15479290471737472,-0.2273563792930524,Summer,Night,35.319252801992526,24.4700597633873
2024-07-05,test,2112,29.250524200757578,14.524934,248.8781,101.77549245975379,37.801964,274.19797,75.76106120691288,104.30391606550258,-0.10019316860542404,-0.02654445813652266,Monsoon,Day,29.678093329528636,58.63068430168402
2024-07-09,test,1744,61.74652914048165,12.916628,400.86304,101.99110810206422,28.658396,274.19797,58.925835867545864,74.10590471816525,0.1194763702930152,0.026042533913009237,Monsoon,Day,32.52494549067552,62.52763533839625
2024-03-01,val,1084,57.509535043357936,36.159496,186.85635,48.257248869003696,27.283895,81.30657,15.061261528597786,20.32630881677553,0.06858423166622116,0.041000920608289956,Summer,Night,32.05681734317343,27.628149474169742
2024-03-02,val,1254,57.61088692424242,34.72553,325.29935,46.01004363955342,24.344997,70.799614,14.70731544736842,24.579937404460093,0.17827623203586096,0.2612728499620811,Summer,Night,33.213014354066985,24.860658604465712
2024-03-03,val,1933,88.06048794154165,38.50599,339.11755,61.624888550439735,24.344997,112.26148,33.29417178944646,55.61962655588291,-0.06710324390001589,0.030534546815732123,Summer,Day,39.41101914123125,19.05779665804449
