epoch,train_loss,val_loss
1,0.3167355249465351,0.31223857402801514
2,0.2811624116041291,0.2738516193169814
3,0.24292040458867248,0.2273870867032271
4,0.1991661058765062,0.17945936207587904
5,0.15830123256629622,0.14222666449271715
6,0.12543945318796265,0.11441419846736468
7,0.09943373679694995,0.08595686807082249
8,0.0819902604734394,0.07201981773743263
9,0.0700842561856122,0.06342440700301757
10,0.06374891034104455,0.058977894771557585
11,0.057782947177618324,0.05140860522022614
12,0.052897403095389754,0.04832911090208934
13,0.04947764806869164,0.04565800325228618
14,0.04612963835538273,0.04356610259184471
15,0.04404858591585931,0.04064603923605038
16,0.0417101159954155,0.0381304150303969
17,0.039206505844920456,0.03739479083854418
18,0.0376206175752089,0.037463367415162235
19,0.03576219847924273,0.03677398582490591
20,0.034584202947960774,0.033479948313190386
21,0.03319448033269023,0.03464859423155968
22,0.03227856603096908,0.03297081088217405
23,0.03060502981321073,0.03247225284576416
24,0.03001755512726139,0.03091771571108928
25,0.028087247766449417,0.031606039892022424
26,0.027318952683831603,0.03006130628860914
27,0.02655583520380544,0.03082991950213909
28,0.02566074747854555,0.030725459926403485
29,0.025194236300360988,0.02850177511572838
30,0.02469173462038309,0.0297874199369779
31,0.024331766849672292,0.028755721994317494
32,0.023219525000788797,0.027964933703725155
33,0.023201515583295217,0.028229538064736586
34,0.023242839021791875,0.027407179228388347
35,0.02236981301660269,0.02798123829639875
36,0.0220191417734178,0.026664178531903487
37,0.021221568729256242,0.026727623019654017
38,0.02121020785309899,0.026067334012343332
39,0.020115104136647473,0.027876562940386627
40,0.019999604724662404,0.02569532165160546
41,0.019479590809156358,0.024941219303470392
42,0.01849913182602802,0.024467460954418548
43,0.018712040902653212,0.0258324547455861
44,0.018749262363663022,0.025214489549398422
45,0.0177748750790324,0.02575055266229006
46,0.017694458811425826,0.025564708102207918
47,0.01755808493201162,0.026079234953683157
48,0.017226254751145,0.0249883895739913
49,0.01706083856103286,0.025000125384674624
50,0.01718892533541985,0.025464908219873905
51,0.016895474393812702,0.02487825587964975
52,0.01640682571738119,0.025114580559042785
53,0.016042667585359494,0.02503063579877982
54,0.015665939891002546,0.024102816716409646
55,0.01562510811212197,0.024669308645220902
56,0.015427151589956082,0.024025160676011674
57,0.014879618705788128,0.023874629073991224
58,0.015020726865131251,0.024468901567161083
59,0.014657903620055025,0.02440222739600218
60,0.014713782108795474,0.024578825284082156
61,0.013950519224392697,0.024505419728274528
62,0.014159609655469236,0.022615277351668246
63,0.014423355106002008,0.023312622896180704
64,0.013627996104179134,0.023835098657470483
65,0.013789271647241754,0.023238242245637454
66,0.013236422183543024,0.023166525822419386
67,0.01322267218952028,0.023074462508352902
68,0.013143869103785132,0.02201364081926071
69,0.012813412781122704,0.022552283122562446
70,0.013223859127348577,0.02383070131047414
71,0.013289373315555948,0.023026563083896272
72,0.012679742124508803,0.02234305964352993
73,0.01259625226941327,0.022828321617383223
74,0.012372975224550341,0.022935344407764766
75,0.01256507349161195,0.02255609344977599
76,0.01255177997682296,0.024072138019479238
77,0.012411300007673636,0.02259847607750159
78,0.011507942688874376,0.023057773494376585
79,0.011841608395039196,0.022384774011488143
80,0.01174340069844899,0.02209979396026868
