cv_fold,epoch,train_loss,val_MAE,val_RMSE,val_R2,val_finite_fraction,val_Pearson,val_Spearman,val_pred_model_min,val_pred_model_max
2,1,0.6591036435766612,27.535906713990922,39.16220873117376,0.07111287005327338,1.0,0.3600942742790767,0.10539798417418295,2.623070478439331,5.396157741546631
2,2,0.12996766738813556,31.203076575822386,43.69279619048411,-0.15624074070061233,1.0,0.23566425344163688,-0.021548035282049405,2.5936083793640137,5.25087833404541
2,3,0.10562480820464842,31.16430211220785,43.486457862895485,-0.14534588092882683,1.0,0.2866570948797952,-0.06107301678409701,2.5275063514709473,5.361374378204346
2,4,0.0960247644544872,32.227423647309216,44.78093932643411,-0.2145488529447721,1.0,0.20078180600708356,-0.1204189565982356,2.418221950531006,5.363485813140869
2,5,0.08832887636260901,33.65836013759253,46.33265284870681,-0.30017833238341396,1.0,0.2087536463324136,-0.10617991676598412,2.3937416076660156,5.371268272399902
2,6,0.08389520042591438,30.751661097926593,42.72263768440254,-0.10546425956085881,1.0,0.32972089492507123,-0.022629548528071423,2.6358985900878906,5.4180097579956055
2,7,0.07864264521427423,35.725380988589016,47.624203914725726,-0.37367516978116355,1.0,0.2973758249100627,-0.09150023843481148,2.6358797550201416,5.552713394165039
2,8,0.07592378094773237,32.3165469070238,44.55884162905725,-0.20253125890493018,1.0,0.21741211597678756,-0.09884359107111416,2.7839584350585938,5.314727306365967
2,9,0.07339096673990245,29.65759677171436,41.963830855523334,-0.06654416886856107,1.0,0.28704770514181605,-0.05300788389440106,2.7623772621154785,5.295108795166016
2,10,0.06721877743405157,33.10068515034597,44.095362197664144,-0.17764507023383191,1.0,0.3738140143623231,0.043032398023170805,3.0161495208740234,5.524155616760254
2,11,0.06685914688185336,32.572101917895644,44.38184672834562,-0.19299693656443773,1.0,0.2573653532032728,-0.059773646041171385,2.973139524459839,5.493223190307617
