epoch,train_loss,val_avg_RMSE,val_avg_R2,test_avg_RMSE,test_avg_R2,val_PM2.5_RMSE,val_PM2.5_R2,test_PM2.5_RMSE,test_PM2.5_R2,test_PM2.5_Spearman,val_PM10_RMSE,val_PM10_R2,test_PM10_RMSE,test_PM10_R2,test_PM10_Spearman,val_AQI_RMSE,val_AQI_R2,test_AQI_RMSE,test_AQI_R2,test_AQI_Spearman
1,0.04644639504580563,84.23916296629777,0.10490920146306355,84.08603958502934,0.10974101225535075,46.08022841926758,0.03499692678451538,45.30105458899384,0.0350528359413147,0.21300503494899067,102.57490593768536,0.18615353107452393,103.25418518303508,0.19405597448349,0.43636421897302996,104.06235454194038,0.09357714653015137,103.7028789830591,0.10011422634124756,0.3211621385268428
2,0.024277345334976604,78.85644323032726,0.2096988558769226,78.7031025203109,0.21476485331853232,43.79619213256445,0.12828975915908813,42.97469987215225,0.13161438703536987,0.32021199880269563,94.46578311583248,0.3097454309463501,95.38105116780271,0.3122767210006714,0.5201275390078519,98.30735444258481,0.1910613775253296,97.7535565209778,0.20040345191955566,0.4128362913433746
3,0.02034509333836305,72.91364517164072,0.316428283850352,72.53578898182224,0.3249509334564209,41.41452010570613,0.2205204963684082,40.51131930939179,0.22831571102142334,0.43098358823145444,85.50345501973882,0.4345065951347351,86.01134611291845,0.4407563805580139,0.5844031676030881,91.8229603894772,0.2942577600479126,91.08470152315645,0.30578070878982544,0.4930247242513927
4,0.01727736220275823,67.8264104022107,0.40347131093343097,67.7366904577404,0.4059196313222249,39.14995834328882,0.3034343719482422,38.48851099374494,0.303455114364624,0.4866751157075352,78.61100705173227,0.5220010280609131,79.41175330201443,0.5232846736907959,0.624089408323468,85.718265811611,0.3849785327911377,85.3098070774618,0.3910191059112549,0.5439765574174281
5,0.014918167803346906,63.934947450057685,0.46477415164311725,63.538648689107696,0.47177783648173016,37.535107264316565,0.3597128987312317,36.72592516331702,0.3657909631729126,0.5319716211423915,72.85013445316179,0.589492678642273,72.95992652755518,0.5975996851921082,0.6733569089978025,81.41960063269471,0.44511687755584717,80.9300943764509,0.4519428610801697,0.5977974822811596
6,0.012757626309337997,55.88405719540202,0.5833503603935242,56.10892819153765,0.5813025037447611,33.88141371478616,0.47829800844192505,33.35753617590128,0.4767914414405823,0.5724590148426254,62.10241706309123,0.701683521270752,63.22588048331652,0.6978105306625366,0.6861812670169627,71.66834080832868,0.5700695514678955,71.74336791539515,0.5693055391311646,0.6302181475824461
7,0.010740223718339839,53.87006699895659,0.6143257816632589,54.18331994613624,0.610785722732544,32.499228130858164,0.5199952721595764,32.09673374944579,0.5155950784683228,0.5900554366641497,60.56313088229195,0.7162885665893555,61.73820302608932,0.7118639945983887,0.7073716601406135,68.54784198371966,0.6066935062408447,68.7150230628736,0.6048980951309204,0.652306973002716
8,0.009435387609904165,50.41542865144012,0.6615000367164612,51.03871739129922,0.654953142007192,30.55641435129149,0.575669527053833,30.18419406393125,0.5716033577919006,0.6207789476344631,56.826662151229684,0.7502160668373108,58.1694638400381,0.74421226978302,0.7201685335392171,63.8632094517992,0.6586145162582397,64.76249426992833,0.6490437984466553,0.673505692684617
9,0.00838917228585282,49.918438928945676,0.6695543527603149,50.718543220686946,0.6618100802103678,30.00625545133777,0.5908118486404419,29.58479974541931,0.5884485244750977,0.6524061849824963,56.29933383473001,0.7548303604125977,58.080592495336816,0.7449933290481567,0.7416208287290864,63.449727500769264,0.6630208492279053,64.49023742130471,0.6519883871078491,0.701895637665854
10,0.007644007829757235,46.19788673626642,0.7144418954849243,46.52964495474318,0.7120880285898844,28.20586248833631,0.638441801071167,27.664576562577615,0.6401388645172119,0.6714015445922462,51.66088861130222,0.7935646772384644,52.48346558828075,0.7917742133140564,0.7547077507485157,58.72690910916072,0.7113192081451416,59.440892713371156,0.704351007938385,0.7176924423140681
11,0.006939977463462816,45.9612142157254,0.7176310817400614,45.77741211915805,0.720404326915741,28.05821062708294,0.6422172784805298,27.452366861330237,0.6456385254859924,0.6805133336903324,51.82950047164862,0.7922149896621704,52.1702862703594,0.7942517995834351,0.7490268552507661,57.99593154844463,0.7184609770774841,57.70958322578452,0.7213226556777954,0.7219893582254451
12,0.0063768590206786015,45.89374606682139,0.7198405067125956,45.805409272619606,0.7228654026985168,27.76104791339837,0.6497556567192078,26.93415659536987,0.6588906049728394,0.6962943182497846,51.835797969857424,0.7921644449234009,52.15825340669969,0.7943467497825623,0.7838020343685358,58.08439231720837,0.7176014184951782,58.32381781578925,0.7153588533401489,0.7447386257136064
13,0.006201613795242666,45.064419476593805,0.7311251759529114,45.023391947835385,0.731920083363851,27.044455769910122,0.6676038503646851,26.531215492468725,0.669020414352417,0.701900085804359,51.202712559370326,0.797210156917572,51.208310025082845,0.801769495010376,0.7841696006529357,56.946090100500975,0.728561520576477,57.33065032595457,0.7249703407287598,0.747266743243539
14,0.005770413505067069,42.48576287775476,0.7586394747098287,42.187455252265494,0.7630007068316141,25.951034213645755,0.6939384341239929,25.208743997386726,0.7011939883232117,0.7162640331885726,47.89072950641126,0.8225960731506348,48.10456394424156,0.8250709176063538,0.7788884678032635,53.615524913207274,0.7593839168548584,53.24905781516819,0.7627372145652771,0.7579892066583991
15,0.005398748431329157,41.972323174530494,0.7662883003552755,42.20509700530536,0.7653088370958964,25.290271634671477,0.7093258500099182,24.70033536984493,0.7131250500679016,0.7140997809368899,47.70396944879823,0.8239770531654358,48.117270584641695,0.8249784708023071,0.79884272271309,52.92272844012178,0.7655619978904724,53.797685061429455,0.7578229904174805,0.763390049060832
16,0.005048772045715209,41.96073112771959,0.7583107948303223,41.45424248115673,0.7669592499732971,26.628955242822027,0.6777390241622925,25.36053625845491,0.6975846886634827,0.7305545914475302,45.09547570112702,0.8427009582519531,45.17836153055949,0.845705509185791,0.7893371103609915,54.15776243920972,0.7544924020767212,53.82382965445579,0.7575875520706177,0.7736167610427848
17,0.004912818666016267,38.42130280231641,0.8010595242182413,38.289580165655785,0.8026310404141744,23.745891657410315,0.7437425851821899,23.22927687637346,0.746277928352356,0.7426531471461135,42.66790420009079,0.8591804504394531,42.6186762171234,0.8626940250396729,0.807764404153965,48.850112549448134,0.800255537033081,49.02078740347048,0.7989211678504944,0.7856404379824653
18,0.004739406808276254,41.23918056629886,0.7704757849375407,40.70292185675908,0.7764172951380411,25.520736341227256,0.7040040493011475,24.74754860808187,0.7120273113250732,0.7569501458961113,45.49872293880895,0.8398752212524414,44.85873143695453,0.8478809595108032,0.8115946387996705,52.698082418860366,0.7675480842590332,52.50248552524085,0.7693436145782471,0.7972159165122932
19,0.004431402884404531,37.36461536842741,0.8100048303604126,36.968122080256684,0.8149463931719462,23.451671496848444,0.7500535249710083,22.627852623602372,0.7592459321022034,0.7613951768190348,40.984392870754775,0.870073676109314,40.822614319072585,0.8740230202674866,0.8112373726422211,47.657781737679,0.8098872900009155,47.453899298095095,0.8115702271461487,0.8013017712946492
20,0.004319176120248293,39.484930405887845,0.7939231594403585,38.9616031374299,0.7997726202011108,23.66160565201039,0.745558500289917,22.8785671100227,0.7538813352584839,0.763227288690952,45.28288094457579,0.84139084815979,44.639043056936856,0.8493672609329224,0.8202705115515495,49.51030462107737,0.7948201298713684,49.36719924533014,0.7960692644119263,0.8066278325066809
21,0.0040915291028295695,36.08497021052096,0.822894016901652,35.5282487625148,0.8279456694920858,22.669170615325093,0.7664549350738525,22.021006871901744,0.7719861268997192,0.7662395405644585,39.95036287871019,0.8765469789505005,39.326684767033505,0.883086621761322,0.8164864534194041,45.635377137527584,0.825680136680603,45.237054648609146,0.8287642598152161,0.8069383595748096
