epoch,train_loss,val_loss
1,0.24778680909763684,0.45989586763522206
2,0.10469021659457323,0.4548877626657486
3,0.05046926190455755,0.45105532688253064
4,0.037300623445348305,0.4526296932907665
5,0.03188817053468841,0.4485556421911015
6,0.02857992129231041,0.46609484974075766
7,0.025580304703026108,0.44208137603367076
8,0.023670652443825296,0.44545243154553804
9,0.022758803556137013,0.4325014396625407
10,0.02104745362179749,0.4478310022284003
11,0.020065321121364832,0.45723749346592846
12,0.01959700533894427,0.44747237598194795
13,0.018488678206322773,0.4507668605622123
14,0.017803477447931513,0.43934959962087516
15,0.017362646462226457,0.4324466568582198
16,0.01607961831332156,0.4308118057601592
17,0.01600861494344744,0.42963793610825257
18,0.015392283655025742,0.43814456550513997
19,0.0151190548627214,0.4295414686203003
20,0.014718868981369516,0.43738974104909334
21,0.014708254232325337,0.44138017296791077
22,0.014078146030166836,0.43310441953294415
23,0.013679514145196386,0.4380931161782321
24,0.013411117237851475,0.43692410518141356
25,0.013116005215455185,0.4411483827759238
26,0.012985081807004683,0.4409855358740863
27,0.012762208215214989,0.42857203676420097
28,0.01214975148270076,0.4392739665858886
29,0.011781918971488873,0.4452850415426142
30,0.011615779420191591,0.4300190718734966
31,0.011434880212288012,0.4518306605956134
32,0.011471813057803294,0.4376176332726198
33,0.011404335964471102,0.43735264154041514
34,0.010751593843892668,0.43721943655434775
35,0.011222196404229511,0.428684619419715
36,0.01110091495722758,0.4358997967313318
37,0.010648162957901755,0.4444591604611453
38,0.010717893936530207,0.4378465782193577
39,0.01028983626571117,0.43181852733387666
