cv_fold,epoch,train_loss,val_MAE,val_RMSE,val_R2,val_finite_fraction,val_Pearson,val_Spearman,val_pred_model_min,val_pred_model_max
1,32,0.03518348275360347,52.64487968461555,65.02350756183192,-1.2674193014235065,1.0,0.04209024758831207,-0.09638066311687314,3.5590295791625977,6.20973539352417
1,33,0.03466537982217971,62.331271733233805,75.39263575550135,-2.0482382383527633,1.0,0.050337620839775755,-0.09940164815442137,3.7242302894592285,6.330498695373535
1,34,0.035097162215649645,62.3340970044387,76.3639983020182,-2.1272915545576856,1.0,0.020837190657648986,-0.1189364046737507,3.629361629486084,6.337490558624268
1,35,0.03297663836109568,52.46389498141774,65.43353331168473,-1.296105282541078,1.0,0.047003150897150375,-0.07942509776639847,3.620077133178711,6.207854270935059
1,36,0.03368015744697914,51.249826213937055,63.35029090572957,-1.1522280160809149,1.0,0.057746971454567315,-0.07764354549074205,3.63895845413208,6.1803765296936035
1,37,0.031126914628473997,53.71506927038494,67.19461544038839,-1.421363541538327,1.0,0.11009683295897804,-0.05852137187171855,3.6653828620910645,6.395359516143799
1,38,0.030543402344932042,50.14803005502935,60.68397505479567,-0.9748726517717206,1.0,0.13582394847042745,-0.034703301796923276,3.6489334106445312,5.949873447418213
1,39,0.029329291625506765,52.42051641179804,64.83836986885531,-1.2545258978017308,1.0,0.04406714000015241,-0.09217655997502519,3.701639413833618,6.127500534057617
1,40,0.028996398432699303,58.15096404644481,71.6920222069629,-1.7563395370153838,1.0,0.04538221116877789,-0.09805122621181168,3.6755480766296387,6.203282356262207
1,41,0.02899976093339326,52.821005880958154,64.44039530244048,-1.2269345086323784,1.0,0.0884026231454613,-0.07413495157559843,3.6700825691223145,6.038930892944336
1,42,0.027618951145768327,49.44602801289475,60.53054888584279,-0.9648992077504315,1.0,0.07750744130478611,-0.07017775047557903,3.686763286590576,5.813822269439697
1,43,0.02730168132791621,52.67046227588988,64.09125074245766,-1.2028683706455023,1.0,0.014506757877432214,-0.12601686367988216,3.691274404525757,5.87359094619751
1,44,0.025849124909531316,57.653978945581535,71.23140818100423,-1.7210349087400072,1.0,0.034852226515492205,-0.10703658607695436,3.709749937057495,6.298372745513916
1,45,0.02557233314485926,50.45089743112263,61.90922630715824,-1.0554258141432413,1.0,0.09935542973798579,-0.05466457472193645,3.7213902473449707,5.948193550109863
1,46,0.02410203575590076,52.647627051002104,64.43105679441469,-1.2262891141148708,1.0,0.04184071641830111,-0.07928235016698149,3.7534022331237793,5.836769104003906
1,47,0.023757252129018327,52.09423507640236,62.89776536903919,-1.1215901265507116,1.0,0.07199073851349541,-0.07962845209202132,3.7009711265563965,5.812275409698486
1,48,0.02383523067283798,48.89011196086281,60.51072067559069,-0.9636121203498575,1.0,0.1051372562630256,-0.05466215185044359,3.6890130043029785,6.028555870056152
1,49,0.02263138749483584,48.196762526830035,58.66499002008522,-0.8456487616937063,1.0,0.1091984558352075,-0.05237843710106934,3.720654249191284,5.8702239990234375
1,50,0.022621124662619004,45.32180996225591,55.91335806729267,-0.6765719872674556,1.0,0.12320018887079087,-0.028363462979967582,3.5904574394226074,5.729356288909912
1,51,0.021498191360754707,52.156004686355594,63.225443083375445,-1.1437533522570078,1.0,0.15015957880400854,-0.031403305857428426,3.723302125930786,5.825592041015625
1,52,0.021999118888332187,47.11793657219201,57.91497649678534,-0.798758346984517,1.0,0.23436781758494135,0.04374715973732742,3.7078847885131836,5.943630218505859
1,53,0.020623975827095298,49.115084889897126,59.78132617618067,-0.9165587808378088,1.0,0.23267920172790713,0.04642403452592073,3.6988823413848877,5.748796463012695
1,54,0.01986757050988237,47.901218797951415,58.805952703271004,-0.8545290213632719,1.0,0.20454275170026082,0.014593312439101247,3.7858622074127197,5.8775153160095215
1,55,0.019354192304409715,49.08106902892129,59.498191665419014,-0.8984474761717403,1.0,0.17509236579541926,-0.00166954473491872,3.7641782760620117,5.890025615692139
1,56,0.01963788478810718,49.49209712798135,59.61157069124593,-0.905689686487273,1.0,0.1630909089393842,-0.0039134855008686464,3.7308528423309326,5.817885398864746
1,57,0.019057692845276263,53.03209939672236,64.4988393469898,-1.2309757650243642,1.0,0.11621651733333604,-0.046655162843759014,3.695416212081909,5.830119609832764
1,58,0.018416929182601093,49.15901846049125,59.84623067865434,-0.92072265035713,1.0,0.19458651954389805,0.015145104404394653,3.71345853805542,6.004201889038086
1,59,0.017981387694090543,44.972031398070484,55.16569572890215,-0.6320341904435072,1.0,0.2257844040069839,0.04266415069125076,3.645712375640869,5.812446117401123
1,60,0.017265861224298806,49.07302827885277,59.55488576074999,-0.9020671505951576,1.0,0.17100716781191316,-0.0018493897685538324,3.641772985458374,5.807596206665039
