embedding_kind,target,target_mode,model,pca_components,alpha,val_MAE,val_RMSE,val_R2,val_Pearson,val_Spearman,test_MAE,test_RMSE,test_R2,test_Pearson,test_Spearman
rear,PM2.5,raw,ridge_pca128,128.0,100.0,29.87905052645863,42.088812326941294,-0.29632578623962513,0.058465408174150704,0.11417357886378307,44.93380428321337,53.3218802060055,-0.6611185251168292,0.08042799182487116,0.09801664800996276
rear,PM2.5,raw,ridge_pca128,128.0,1000.0,29.788960660698837,41.97564535585035,-0.2893641243638796,0.060414922828023396,0.11678020002285174,44.891203242245304,53.25152568791481,-0.6567379558720117,0.07986251222556404,0.09704995816514789
rear,PM2.5,raw,ridge_pca256,256.0,1.0,30.92205636970347,43.99900927507155,-0.41666320275149715,-0.006557081963100473,0.0309594435416852,42.27655065081049,51.18786966226993,-0.5308189255521272,0.0910118623351255,0.09866303559784742
rear,PM2.5,raw,ridge_pca256,256.0,10.0,30.919898370823535,43.996283255987485,-0.416487665558416,-0.006520466759023012,0.03102633638885493,42.277023145618045,51.18773956013549,-0.5308111439211323,0.09100344123584148,0.09864601643685512
rear,PM2.5,raw,ridge_pca256,256.0,100.0,30.89846894862204,43.969210560097224,-0.41474495738478523,-0.006154931076849538,0.0315968854272843,42.281742410630024,51.18649666157461,-0.5307368050311989,0.09091947739629172,0.09848207166785167
rear,PM2.5,raw,ridge_pca256,256.0,1000.0,30.69728533881533,43.71245812219571,-0.3982707624505377,-0.002578799514424664,0.037004841034819165,42.32623555780158,51.17551523424509,-0.5300800743335439,0.09009390288437806,0.09718599355602463
rear,PM2.5,log1p,ridge_pca64,64.0,1.0,22.716362911207998,37.48594647443849,-0.028295131654926253,0.13237830112067167,0.22158837037016638,37.29312180225077,46.455072312572284,-0.26082842925628236,0.03949812171742728,0.03403292616902483
rear,PM2.5,log1p,ridge_pca64,64.0,10.0,22.71606515314071,37.485724933028585,-0.02828297727166973,0.13238381627086215,0.2215879174903246,37.29274210761144,46.454689598765036,-0.2608076550141267,0.0394974375518531,0.03403291522993786
rear,PM2.5,log1p,ridge_pca64,64.0,100.0,22.713085790081916,37.483508340802366,-0.028161372758541026,0.1324391492938401,0.22162887552352437,37.28894485005578,46.45086116044063,-0.2605998514322341,0.03949082509999423,0.034026370223951635
rear,PM2.5,log1p,ridge_pca64,64.0,1000.0,22.683701028198765,37.46176420536525,-0.026968848544722368,0.13298678054243232,0.22204364968620166,37.251464455113606,46.413157054065074,-0.25855422731365585,0.039425033705570676,0.03396993608172183
rear,PM2.5,log1p,ridge_pca128,128.0,1.0,23.997172714536354,38.959201023683484,-0.11071056224770581,0.0607405833986946,0.14182414982374042,36.63036162619447,46.099346968543635,-0.24159300895800073,0.0611912149268891,0.08112962086423633
rear,PM2.5,log1p,ridge_pca128,128.0,10.0,23.996285574179144,38.958377534465875,-0.11066360807610076,0.06075934777329165,0.14185177464523008,36.62988903462726,46.09874164734974,-0.24156040295910342,0.06118910333197918,0.08111850565499974
rear,PM2.5,log1p,ridge_pca128,128.0,100.0,23.987473365120742,38.950186520796066,-0.110196622282559,0.06094709961187478,0.14210865353131383,36.625230143809176,46.092759446701635,-0.24123819106062094,0.061168217239374996,0.08104719075820307
rear,PM2.5,log1p,ridge_pca128,128.0,1000.0,23.901980073558473,38.870988161714585,-0.1056864328427849,0.06279358759782877,0.14438729456615434,36.58018902362035,46.03500330153157,-0.23812949376063752,0.06095673422639169,0.08017591045789245
rear,PM2.5,log1p,ridge_pca256,256.0,1.0,24.993986237128173,40.73599647276349,-0.21433218820136002,-0.011490901191557793,0.035837439568312646,34.634199439340065,44.700601950048316,-0.16739130663295065,0.07467647955544311,0.0818465485116666
rear,PM2.5,log1p,ridge_pca256,256.0,10.0,24.992068981311206,40.733988288542285,-0.21421246398483196,-0.011454106073537595,0.035908267987807704,34.63443594186913,44.70038266189368,-0.16737985289647783,0.07467229828053794,0.08182655883218615
rear,PM2.5,log1p,ridge_pca256,256.0,100.0,24.972954545756917,40.71400670392718,-0.21302152052876133,-0.011087661544115465,0.03651662192210312,34.63672621002348,44.69815948803367,-0.16726373649295856,0.07463065468679862,0.08176322797083185
rear,PM2.5,log1p,ridge_pca256,256.0,1000.0,24.789385654136964,40.523917413152354,-0.20172103025430288,-0.007629072343649023,0.04237339388152146,34.654618907161016,44.675094873613965,-0.1660594120999621,0.0740965441590282,0.08067840528348376
rear,PM10,raw,ridge_pca64,64.0,1.0,78.90295964034785,114.22939097485859,-0.41358274211557977,0.03852109383975631,0.05911380058198378,95.16953713080179,115.38538822547962,-1.0986165783095752,-0.09115092180048881,-0.047197578498444484
rear,PM10,raw,ridge_pca64,64.0,10.0,78.90240382499243,114.22917498294302,-0.4135773963433047,0.038520524882406794,0.05910757542344174,95.16794870756709,115.38362170841214,-1.0985523203704668,-0.09115071644369062,-0.047191630213584884
rear,PM10,raw,ridge_pca64,64.0,100.0,78.89682253332943,114.22701272440999,-0.41352388127836326,0.03851492460633994,0.05910444497306099,95.15199037194122,115.36587481145213,-1.097906822731753,-0.09114862570969409,-0.04716676072127047
