epoch,train_loss,val_avg_RMSE,val_avg_R2,test_avg_RMSE,test_avg_R2,val_PM2.5_RMSE,val_PM2.5_R2,test_PM2.5_RMSE,test_PM2.5_R2,test_PM2.5_Spearman,val_PM10_RMSE,val_PM10_R2,test_PM10_RMSE,test_PM10_R2,test_PM10_Spearman,val_AQI_RMSE,val_AQI_R2,test_AQI_RMSE,test_AQI_R2,test_AQI_Spearman
1,0.032125437317220513,79.02606893515792,0.20463093121846518,78.2608114243708,0.22150927782058716,44.129749766491145,0.11496108770370483,43.00592426031994,0.13035202026367188,0.4495738918430271,95.03432254158231,0.3014119267463684,95.05899689469167,0.31691306829452515,0.5478075453447344,97.91413449740033,0.19751977920532227,96.7175131181008,0.21726274490356445,0.4747856447700153
2,0.01873754337750593,63.74821142681903,0.4692879517873128,62.91651745901125,0.4843846758206685,37.258968220961584,0.3690991997718811,36.10430378712661,0.38707852363586426,0.5528830434989975,72.97661226379311,0.5880659818649292,72.8751474055113,0.598534345626831,0.6379020575828055,81.00905379570237,0.4506986737251282,79.77010118439584,0.4675411581993103,0.590771988164809
3,0.013297747186242432,53.3750892763131,0.6198124686876932,52.70008754781556,0.6288152933120728,32.360286005404255,0.5240907669067383,31.55502986320832,0.5318078994750977,0.6262941392385575,59.171480969773356,0.7291772961616516,58.81197695038401,0.7385305166244507,0.7235128623820711,68.59350085376165,0.6061693429946899,67.73325582985436,0.6161074638366699,0.6772189660331538
4,0.00972261923091188,47.2996545418034,0.6984496712684631,47.00475280925715,0.7032701174418131,29.209553198343773,0.6122522950172424,28.393416423378962,0.6209275722503662,0.6783190438818889,52.26445252795513,0.7887128591537476,52.356260165481885,0.7927823066711426,0.754134770462529,60.42495789911131,0.6943838596343994,60.26458183891057,0.6961004734039307,0.7256696706733664
5,0.007566650828471641,42.62157534875808,0.7574057380358378,42.325779527227446,0.7617177565892538,25.929120210727238,0.6944551467895508,25.127595530191627,0.7031146287918091,0.717060646305681,47.68214972443828,0.8241380453109741,47.38171693395434,0.8302885293960571,0.7843634591674256,54.25345611110872,0.7536240220069885,54.468026117536375,0.751750111579895,0.7610530259968524
6,0.0061021159225097005,38.98983407765477,0.7951963941256205,38.28633357490974,0.8018552462259928,24.140810830595434,0.7351480722427368,23.423097137060836,0.7420262098312378,0.7444757195436436,43.827956494774114,0.85141921043396,42.770166113483825,0.8617161512374878,0.8056870293806047,49.000734907594754,0.7990218997001648,48.665737474184546,0.8018233776092529,0.7862434112210016
7,0.005356582768883383,38.244357673503764,0.798719048500061,37.50030247814875,0.8085821270942688,24.50637049471461,0.727066159248352,23.239674233863386,0.7460507154464722,0.7518867115140853,42.13848860222312,0.8626533150672913,41.96611327113744,0.8668665885925293,0.8071440722529944,48.08821392357357,0.8064376711845398,47.29511992944541,0.8128290772438049,0.7912488416157043
8,0.004808561587882535,36.60958771701028,0.8195021152496338,36.73877584272225,0.8192002177238464,22.635619648144576,0.7671457529067993,22.10073608277314,0.7703320384025574,0.7851672077915273,40.99493823556147,0.870006799697876,41.05691225537196,0.8725727796554565,0.8320659842842532,46.19820526732478,0.8213537931442261,47.058679190021635,0.8146958351135254,0.8232697169625836
9,0.004433202459084162,37.658201100467046,0.8146631916364034,37.94821076404415,0.8133986790974935,22.12624204780837,0.7775077819824219,21.605563033716717,0.7805083394050598,0.7971610107660136,43.94371177640209,0.8506333231925964,44.56781393632068,0.8498476147651672,0.8389005644362243,46.90464947719069,0.8158484697341919,47.67125532209504,0.8098400831222534,0.8328691499688657
10,0.003995975616336728,35.93896835542009,0.8241212566693624,35.669061274807724,0.8276749849319458,22.671896536860896,0.7663987874984741,21.945053147942378,0.7735563516616821,0.7988833328652049,40.23940957578544,0.8747541308403015,40.228930153423946,0.8776605725288391,0.8504544956916481,44.90559895361393,0.8312108516693115,44.83320052305685,0.8318080306053162,0.8369344714575969
11,0.003684353074355439,32.95752146711403,0.8541279633839926,33.07517206794882,0.854395310084025,20.26919964136627,0.8132878541946411,19.680529519997677,0.8178788423538208,0.8244385117848596,36.89305867396077,0.894719123840332,37.17178140751143,0.8955481052398682,0.8594837288937706,41.71030608601503,0.8543769121170044,42.373205276337366,0.8497589826583862,0.8570118027728496
12,0.003493577864248684,31.002072494770108,0.8686217864354452,30.531762758701024,0.874060332775116,19.636283983525004,0.8247661590576172,18.678864898501846,0.8359456062316895,0.8285831928009358,34.19662348269471,0.9095462560653687,34.2632113405499,0.9112546443939209,0.8567473816806991,39.1733100180906,0.8715529441833496,38.65321203705133,0.8749807476997375,0.8597467346525322
13,0.0032071604839447572,34.6790105085311,0.8361835877100626,34.445659904267615,0.8383113344510397,21.720345461857228,0.7855960130691528,21.178917330842022,0.7890913486480713,0.8395877318444339,37.412306318409456,0.8917347192764282,36.98454167949344,0.8965977430343628,0.8639030066310657,44.90437974532662,0.8312200307846069,45.17352070246739,0.8292449116706848,0.8668449974332573
14,0.003062933667365737,29.637019457727487,0.8798544804255167,29.57963713127606,0.8819266557693481,18.818655230062767,0.8390552997589111,18.04286346107513,0.846927285194397,0.8463373593665963,32.91540226177841,0.9161971807479858,33.060484047707924,0.9173756837844849,0.8695290933948474,37.17700088134128,0.8843109607696533,37.63556388504512,0.8814769983291626,0.8740719723140109
15,0.0029021017746310583,28.95956038812153,0.8855273922284445,28.834893581639665,0.8881865938504537,18.332889805832917,0.8472570180892944,17.513554146929227,0.8557766675949097,0.852596626478528,32.29040551132701,0.9193494915962219,32.54560727247803,0.9199291467666626,0.8729492885155491,36.25538584720466,0.8899756669998169,36.445519325511746,0.8888539671897888,0.8800010606120408
16,0.00275966292527695,30.07605770441998,0.8794398506482443,29.842151088975225,0.8810169498125712,18.270583994551274,0.8482934832572937,17.90195295026757,0.8493088483810425,0.8552304239339978,34.03750875068745,0.9103860259056091,33.65519090719885,0.9143763780593872,0.8741805548205758,37.92008036802121,0.8796400427818298,37.96930940945924,0.8793656229972839,0.8809021476324586
17,0.002631752540877573,31.826031452688397,0.8641300797462463,31.7483671502889,0.8660659988721212,19.49295229586797,0.8273149728775024,18.758056537354655,0.8345515727996826,0.8654883991679351,35.30973613354131,0.9035617709159851,35.167548531658596,0.9065081477165222,0.8835973871970652,40.67540592865593,0.8615134954452515,41.31949638185345,0.8571382761001587,0.8864070064988547
18,0.002511909382222236,28.056481647622252,0.8938267230987549,28.02729120810959,0.893948475519816,17.363462720508384,0.8629837036132812,17.04513124101535,0.8633884191513062,0.8729922195309773,31.12165832965043,0.9250820875167847,30.83220124786848,0.9281381368637085,0.8822743243948029,35.68432389270795,0.8934143781661987,36.20454113544494,0.8903188705444336,0.8933468831510266
19,0.0023651456054806608,27.758920909770904,0.8957989613215128,27.16295552009835,0.901066521803538,17.29561080378984,0.8640525341033936,16.403214935038744,0.8734841346740723,0.8712387077500218,31.09959312246404,0.9251883029937744,30.611072845650458,0.9291651844978333,0.881516522132746,34.881558803058816,0.8981560468673706,34.47457877960585,0.9005502462387085,0.894194865220772
20,0.002293443703813969,28.476034388679576,0.8942020734151205,28.39703120768071,0.8946019609769186,16.596918468098792,0.8748143911361694,16.329436998724496,0.874619722366333,0.8795643576379062,32.47882047268458,0.9184055328369141,32.22666571953167,0.9214908480644226,0.8913975678163534,36.35236422525535,0.8893862962722778,36.63499090478596,0.8876953125,0.899970936111119
21,0.002251052532385932,27.35471928009272,0.9001588821411133,27.351616948416005,0.9009717106819153,16.636823766251084,0.8742116689682007,16.14362625624032,0.8774568438529968,0.8765055538828165,30.806942204449328,0.9265896081924438,31.07817900793447,0.9269869327545166,0.8859771462782837,34.620391869577745,0.8996753692626953,34.83304558107323,0.8984713554382324,0.8961783667153717
22,0.0021651026103749757,27.063978972549183,0.9020025332768759,26.608019766610795,0.9059515794118246,16.573452304485706,0.8751681447029114,15.847338990384849,0.8819136619567871,0.8771893080381489,30.742108084395518,0.9268983006477356,30.539335306724713,0.9294968247413635,0.8919514241393062,33.87637652876633,0.9039411544799805,33.43738500272281,0.906444251537323,0.897489950386562
23,0.002076553226698658,29.000321689805503,0.883552094300588,27.47224426911178,0.8947444756825765,18.688692086769006,0.8412706255912781,17.641955289190065,0.853654146194458,0.8771650577106023,31.176811756634027,0.9248163104057312,29.84978464838042,0.9326446652412415,0.8900065420536407,37.13546122601347,0.8845693469047546,34.92499286976484,0.89793461561203,0.8958795915576937
24,0.0020271606639944493,25.404474320009665,0.9133674303690592,25.38457396777662,0.9137382904688517,15.589115532039946,0.8895559310913086,15.265453076053376,0.8904262781143188,0.8911502150358642,28.255536912452,0.9382456541061401,28.47065803841957,0.9387248158454895,0.897980637130419,32.36877051553704,0.912300705909729,32.41761078885692,0.9120637774467468,0.9092371924295584
25,0.0019391905666663986,25.973251743723313,0.9104169408480326,25.78190936664826,0.91189972559611,15.678241322819423,0.8882894515991211,15.29320521847831,0.8900275230407715,0.8936089494173782,29.50639868700622,0.93265700340271,29.63170023288246,0.9336252808570862,0.8980959706387133,32.7351152213443,0.9103043675422668,32.42082264858401,0.9120463728904724,0.9114867327671198
26,0.0018966966841639165,25.28081428664385,0.9143589536348978,24.668999399095558,0.9181610941886902,15.519129116360668,0.8905453681945801,15.010662104205817,0.8940535187721252,0.897671822390445,28.642388405547095,0.9365431070327759,28.096203791268113,0.9403260350227356,0.9052930723057411,31.680925338023787,0.9159883856773376,30.900132301812743,0.9201037287712097,0.9135203110357824
27,0.0018534088504689836,24.729741613155117,0.9178291360537211,24.461552194905824,0.9196994304656982,15.20309539196115,0.8949579000473022,14.789999825849655,0.8971455097198486,0.8999048528971119,27.507018147434323,0.941474199295044,27.52534121822448,0.9427263140678406,0.9063904255781202,31.479111300069885,0.9170553088188171,31.069315540643352,0.9192264676094055,0.9156164287956016
28,0.001849917536833854,27.44637707667341,0.9000565012296041,27.432700916745816,0.900490403175354,16.491532436066812,0.8763991594314575,16.12744311373377,0.8777024149894714,0.8972861265121751,30.767069227148124,0.9267795085906982,30.93492137296558,0.9276584982872009,0.9083652003940508,35.08052956680529,0.8969908356666565,35.235738263538096,0.8961102962493896,0.9137942710728296
29,0.0018080414070270109,26.58743386748755,0.9061594804128011,25.969155990225943,0.9095635016759237,15.970261115971294,0.8840892910957336,15.607591865118879,0.8854596018791199,0.9048628361437402,29.615318293692518,0.932158887386322,28.67242208265527,0.9378532767295837,0.91120390556581,34.176722192798856,0.9022302627563477,33.62745402290367,0.9053776264190674,0.9203482707045039
30,0.0017306792732927686,26.232054046125977,0.9101083874702454,25.84582096730155,0.9128552277882894,15.392898190310545,0.8923187255859375,14.900539495954762,0.895602285861969,0.9080547386792667,30.540168701185575,0.9278554916381836,30.142092086184583,0.9313190579414368,0.9170602869304405,32.76309524688182,0.910150945186615,32.494831319765304,0.9116443395614624,0.9218078873755597
31,0.0016918566140863987,25.300682414626305,0.9170692960421244,24.898388156684405,0.9190095067024231,14.565829047963325,0.9035794138908386,14.379095141044004,0.9027812480926514,0.9071704920273955,29.22773090587516,0.9339230060577393,28.8675427075575,0.937004566192627,0.9080939902889655,32.10848729004042,0.9137054681777954,31.4485266214517,0.917242705821991,0.9188081842663328
32,0.0016380935272589812,24.57303030061325,0.9204783042271932,23.725022351759282,0.9253095587094625,14.580310326558553,0.9033875465393066,14.051257441715292,0.9071637988090515,0.9087161191559332,27.835471552723874,0.9400681853294373,26.80350113958704,0.9456908702850342,0.9142051040157748,31.303309022557325,0.9179791808128357,30.320308473975512,0.9230740070343018,0.9224848227880439
