epoch,train_loss,val_loss
1,0.26082489335201153,0.19780792525181404
2,0.14823578119697706,0.12022404831189376
3,0.09151940373047976,0.07636721288928619
4,0.06647342648094809,0.06259178914702855
5,0.05450064463304802,0.052262115937012896
6,0.04816694442235248,0.04735218475644405
7,0.04269547833943031,0.04438158583182555
8,0.04009773839317577,0.041421722764006026
9,0.0369500173124629,0.03928619666168323
10,0.03508192229963524,0.03771476533550482
11,0.03270529131864158,0.03718177673335259
12,0.030130387926605384,0.03565505161308325
13,0.029617703637816538,0.03477972674255188
14,0.028297137573991025,0.03236137301875995
15,0.02669765398850743,0.03192016052512022
16,0.02542605644590418,0.0309505550047526
17,0.02465009356153683,0.030229931697249413
18,0.023236736392890905,0.02951065866419902
19,0.02345914585174809,0.029721633746073797
20,0.022613696045648883,0.02898914023087575
21,0.021767142871525924,0.029367514957602207
22,0.021179703247903938,0.027141635950941306
23,0.020349075243821447,0.02838579321709963
24,0.019838010852920338,0.02710810575920802
25,0.01972749734848318,0.0279154354849687
26,0.019300476293748533,0.02732538589491294
27,0.01848850349410319,0.027503222656937745
28,0.017999203901895335,0.027016432526019905
29,0.017924295030009578,0.026873705478814933
30,0.017911874767865092,0.025248371637784518
31,0.01735822944311609,0.025657722583183877
32,0.016804432798124536,0.02546075487939211
33,0.016184637191849694,0.02594113049025719
34,0.01588772822328856,0.025518288692602746
35,0.01638722514182749,0.02557635995057913
36,0.015468927310176298,0.024605242177270926
37,0.014975091442465782,0.024575653915794995
38,0.014941609556406317,0.02462225006176875
39,0.014937375501637727,0.023115534335374832
40,0.014640743608101152,0.023623647956320874
41,0.014400225906619723,0.023509069417531673
42,0.014122762979651001,0.023354210532628573
43,0.013877341943517538,0.022950605417673405
44,0.01373731205895753,0.02308400791998093
45,0.013719951156789149,0.023919463587494996
46,0.01350463716916635,0.024105609824451115
47,0.013169933661398753,0.023138167694784127
48,0.013113302860776303,0.02307731257035182
49,0.01314221868212794,0.023001173224586707
50,0.013131453452343253,0.023530172040829293
51,0.012687331026183888,0.022772418048519354
52,0.012680129528465405,0.02285874685129294
53,0.012513123019795182,0.0233196965776957
54,0.012166506938741242,0.023073199706581924
55,0.011906837972379486,0.023140558543113563
56,0.011870745615377811,0.022761790440059625
57,0.011921524227609937,0.022559416552002613
58,0.011749465582551251,0.022450688653267346
59,0.011843509467082545,0.022267018659756735
60,0.01136183637705907,0.022536514971691828
61,0.01112355543038165,0.02127858093724801
62,0.011402726475096924,0.021388134775826566
63,0.01136728462723779,0.021898401901125908
64,0.01140210950668429,0.021032069738094624
65,0.011130401799061768,0.02242652470102677
66,0.010969486631925257,0.02174883257024563
67,0.010654008232424376,0.021483344455751088
68,0.010303282178938389,0.021823136780697566
69,0.010420709671321469,0.021409798986636676
70,0.010372050139318469,0.021522046639942206
71,0.010316866836969701,0.021517770149959967
72,0.010055144461737553,0.02135441409280667
73,0.010284107263711557,0.021715879297027223
74,0.010649096397814197,0.0206795738150294
75,0.01002041547572319,0.020996695026182212
76,0.009935354531913156,0.021837628159958582
77,0.009570342724696852,0.021665736889609925
78,0.009926223497785313,0.021290403217650376
79,0.00975757331626726,0.02203489703914294
80,0.00976247301089092,0.021728764288127422
