epoch,train_loss,val_loss
1,0.2931734552265893,0.2603281128865022
2,0.2119097652989374,0.18655347938720995
3,0.15995112334338712,0.15076957356471282
4,0.13552129520496853,0.12930751133423585
5,0.11581712793296492,0.10783488819232354
6,0.09722615998815483,0.09196671155782846
7,0.08320127348874656,0.07847269137318318
8,0.07348220811133653,0.06866940168234018
9,0.06767638510381671,0.06448889437776345
10,0.06333142330109233,0.0611853519311318
11,0.06023408330872025,0.057294424050129376
12,0.0571031231485622,0.05281829146238474
13,0.05378842065241975,0.05217198167855923
14,0.051377631776349644,0.048960533852760606
15,0.04945602960569758,0.048573970794677734
16,0.046799509563076665,0.04867787917072956
17,0.045527627193172215,0.04626868493281878
18,0.043394667686710894,0.04523381590843201
19,0.04280979039383606,0.04308314908009309
20,0.04106595251761692,0.0423042716888281
21,0.03926949937578658,0.04132840166298243
22,0.038568592066286315,0.041113757026883274
23,0.03716932932360911,0.03985727148560377
24,0.036663136510571966,0.0403422681758037
25,0.03542503525673504,0.040033577726437494
26,0.034797718013885995,0.037082102722846545
27,0.03452382548908952,0.03698986811706653
28,0.0327070782774351,0.03604092420293735
29,0.03236957563375923,0.03544302786198946
30,0.032030414238991875,0.03530319192661689
31,0.031251620606217584,0.037236848272956334
32,0.030250403085644816,0.03487765688735705
33,0.029396038240110372,0.03554889000952244
34,0.02917683253090986,0.033552997960494116
35,0.02785420365316767,0.03474460972043184
36,0.02834990069689885,0.0342647940493547
37,0.027062110156870225,0.03308445028960705
38,0.02662583319863803,0.03270959911438135
39,0.026414580721880347,0.03145578747185377
40,0.026319084452911163,0.03301392882489241
41,0.025200986710022872,0.03217163624671789
42,0.024930373463832155,0.03220091172708915
43,0.02456808011506645,0.031230151939850587
44,0.024370783677613233,0.03275004072258106
45,0.02395392686758243,0.03203330389582194
46,0.023708830653151994,0.0301754496131952
47,0.02308386375366802,0.030507755680726126
48,0.02291751769699261,0.030849300038356047
49,0.02306485357104053,0.03072264403677904
50,0.02252272369576172,0.02979726645235832
51,0.022480743163278406,0.029752661259128496
52,0.021848648734075923,0.02935305839547744
53,0.021509596290932576,0.028971111831756737
54,0.021142906378167615,0.029505029034156065
55,0.020800171747908627,0.029233535894980796
56,0.0207283501972405,0.029784261177365597
57,0.02072729786831728,0.028192147469291322
58,0.020442613794035475,0.028736174393158693
59,0.020172674077707276,0.02858935869657076
60,0.019572877666165292,0.028564251959323883
61,0.019385072638766026,0.028262232072078265
62,0.01954803058326664,0.02738304378894659
63,0.01937823629820011,0.027325933082745626
64,0.018822446754071076,0.027851236554292533
65,0.018842449569156473,0.029724026528688576
66,0.019242792744451846,0.027417780831456184
67,0.018709088478919486,0.027304877598698322
68,0.018002008704442372,0.02703955354025731
69,0.017835993293515394,0.02723134423677738
70,0.017957088380107577,0.02681821584701538
71,0.01732196497507918,0.027550234674261168
72,0.017559366943445842,0.02601532867321601
73,0.017314442236658553,0.02663979622033926
74,0.01736823183445024,0.026764827852065746
75,0.017410409912257126,0.027254479149213202
76,0.01695217028207762,0.025324499807678737
77,0.016903483164562305,0.026789106285342805
78,0.016757796544739058,0.026701719571764652
79,0.016544478132166494,0.027093656361103058
80,0.0170523778496074,0.02554495417727874
