epoch,train_loss,val_avg_RMSE,val_avg_R2,test_avg_RMSE,test_avg_R2,val_PM2.5_RMSE,val_PM2.5_R2,test_PM2.5_RMSE,test_PM2.5_R2,test_PM2.5_Spearman,val_PM10_RMSE,val_PM10_R2,test_PM10_RMSE,test_PM10_R2,test_PM10_Spearman,val_AQI_RMSE,val_AQI_R2,test_AQI_RMSE,test_AQI_R2,test_AQI_Spearman
1,0.035818588984064696,76.3376529801512,0.06712035338083903,80.17959765246198,0.11395412683486938,46.156395459317174,-0.030995488166809082,43.71408542619229,0.038453519344329834,0.30348742265708845,88.69548556807302,0.172443687915802,97.43565585169527,0.19680237770080566,0.3946357761576151,94.16107791306342,0.05991286039352417,99.38905167949838,0.10660648345947266,0.34120698225416896
2,0.01908973924484167,79.56088769014252,-0.010473906993865967,79.47583162368632,0.12697776158650717,47.71079358194275,-0.10160601139068604,43.6078634188047,0.04312080144882202,0.4435146156222717,91.51279047385944,0.11903613805770874,96.45187838373081,0.2129397988319397,0.5244113422193537,99.4590790146254,-0.048851847648620605,98.36775306852343,0.12487268447875977,0.47612825746691756
3,0.012945382968794902,80.0543480603569,-0.02322832743326823,79.78752149497676,0.11861991882324219,48.04587651401523,-0.1171339750289917,43.96955511878361,0.027181923389434814,0.4677897192251961,92.33013859075216,0.10322904586791992,97.21197441030606,0.2004859447479248,0.5483556305102043,99.7870290763033,-0.05578005313873291,98.18103495584063,0.12819188833236694,0.5027050083995152
4,0.009180353260875317,79.36974936290794,0.0006246368090311686,79.05844319448731,0.13166515032450357,46.92165386644529,-0.06546604633331299,43.8680717019081,0.031667351722717285,0.4625984085649573,92.53907536143853,0.09916585683822632,95.57433298223954,0.22719639539718628,0.5646165795207988,98.64851886083997,-0.031825900077819824,97.73292489931426,0.13613170385360718,0.5063816164400604
5,0.006878970499185972,80.91772577942425,-0.04492936531702677,79.01202461491792,0.1312368114789327,48.48124788497481,-0.13747167587280273,44.00160353079476,0.025763273239135742,0.4688913250501224,92.97345051142288,0.09068912267684937,95.4415008165997,0.2293429970741272,0.5766462473396392,101.29847894187503,-0.08800554275512695,97.59296949735929,0.13860416412353516,0.5084554991217455
6,0.005724217520949778,79.207376892038,-0.0056776801745096845,79.17564322185457,0.12698684136072794,47.953379561070825,-0.11283671855926514,44.127640512796084,0.020174086093902588,0.47232934220540523,90.55731308472552,0.13733619451522827,95.01069018799937,0.23628467321395874,0.5907566999257148,99.11143803031767,-0.04153251647949219,98.38859896476826,0.12450176477432251,0.5111311090562733
7,0.005096223984225416,82.55570316960431,-0.0841824213663737,81.55507293857495,0.07795631885528564,49.13749741636981,-0.16847407817840576,45.02007066515237,-0.019858360290527344,0.48063817990482427,96.00981598578866,0.030325889587402344,98.38555176892082,0.1810653805732727,0.5881370001198273,102.51979610665444,-0.11439907550811768,101.25959638165165,0.07266193628311157,0.5131003289402465
8,0.00444225839490142,83.39303060281247,-0.11773745218912761,81.88470241179594,0.06690808137257893,50.81073903390774,-0.24940729141235352,45.55056267232739,-0.04403483867645264,0.4769100078565802,95.25234269592795,0.04556608200073242,98.07910949203199,0.1861588954925537,0.5997660645607618,104.11601007860175,-0.14937114715576172,102.02443507102845,0.05860018730163574,0.5151839433925781
9,0.004044317450695987,81.13827311372346,-0.05945911010106405,79.62092699154981,0.11330008506774902,49.55393063133968,-0.1883631944656372,44.737238763993496,-0.007084369659423828,0.47037837224445805,92.21622963346799,0.10544043779373169,94.58039012032305,0.24318671226501465,0.6041047294983973,101.64465907636269,-0.09545457363128662,99.54515209033286,0.10379791259765625,0.514755097270225
10,0.003687105085098942,79.76019353384692,-0.01676817735036214,79.33062052055631,0.12060389916102092,47.96592774678058,-0.11341917514801025,44.484224073330196,0.004274725914001465,0.47486710372743746,91.60401682479595,0.1172788143157959,94.30247109534034,0.24762779474258423,0.6081370957213352,99.71063602996422,-0.05416417121887207,99.20516639299841,0.10990917682647705,0.5129743248754247
